year,zip3,state_name,state_id,season,numDonor,pWNV,pZIKV,donorGroup
2017,147,New York,NY,H,2857.72756898128,0,0,NY-147-2017-H
2017,147,New York,NY,L,2857.72756898128,0,0,NY-147-2017-L
2017,148,New York,NY,H,4511.02987643748,0,0,NY-148-2017-H
2017,148,New York,NY,L,4511.02987643748,0,0,NY-148-2017-L
2017,149,New York,NY,H,789.287132123606,0,0,NY-149-2017-H
2017,149,New York,NY,L,789.287132123606,0,0,NY-149-2017-L
2017,150,Pennsylvania,PA,H,7096.13928203739,0,0,PA-150-2017-H
2017,150,Pennsylvania,PA,L,7096.13928203739,0,0,PA-150-2017-L
2017,151,Pennsylvania,PA,H,5785.85236061945,0,0,PA-151-2017-H
2017,151,Pennsylvania,PA,L,5785.85236061945,0,0,PA-151-2017-L
2017,152,Pennsylvania,PA,H,10881.9966914522,0,0,PA-152-2017-H
2017,152,Pennsylvania,PA,L,10881.9966914522,0,0,PA-152-2017-L
2017,153,Pennsylvania,PA,H,2912.51224166983,0,0,PA-153-2017-H
2017,153,Pennsylvania,PA,L,2912.51224166983,0,0,PA-153-2017-L
2017,154,Pennsylvania,PA,H,2295.4483909617,0,0,PA-154-2017-H
2017,154,Pennsylvania,PA,L,2295.4483909617,0,0,PA-154-2017-L
2017,155,Pennsylvania,PA,H,1414.97814026435,0,0,PA-155-2017-H
2017,155,Pennsylvania,PA,L,1414.97814026435,0,0,PA-155-2017-L
2017,156,Pennsylvania,PA,H,4933.2966015776,0,0,PA-156-2017-H
2017,156,Pennsylvania,PA,L,4933.2966015776,0,0,PA-156-2017-L
2017,157,Pennsylvania,PA,H,1774.27232327443,0,0,PA-157-2017-H
2017,157,Pennsylvania,PA,L,1774.27232327443,0,0,PA-157-2017-L
2017,158,Pennsylvania,PA,H,1413.50562312086,0,0,PA-158-2017-H
2017,158,Pennsylvania,PA,L,1413.50562312086,0,0,PA-158-2017-L
2017,159,Pennsylvania,PA,H,2309.73022390173,0,0,PA-159-2017-H
2017,159,Pennsylvania,PA,L,2309.73022390173,0,0,PA-159-2017-L
2017,160,Pennsylvania,PA,H,3059.96979174795,0,0,PA-160-2017-H
2017,160,Pennsylvania,PA,L,3059.96979174795,0,0,PA-160-2017-L
2017,161,Pennsylvania,PA,H,3533.94614325539,0,0,PA-161-2017-H
2017,161,Pennsylvania,PA,L,3533.94614325539,0,0,PA-161-2017-L
2017,162,Pennsylvania,PA,H,1400.04713309977,0,0,PA-162-2017-H
2017,162,Pennsylvania,PA,L,1400.04713309977,0,0,PA-162-2017-L
2017,163,Pennsylvania,PA,H,2375.72432555809,0,0,PA-163-2017-H
2017,163,Pennsylvania,PA,L,2375.72432555809,0,0,PA-163-2017-L
2017,164,Pennsylvania,PA,H,2064.46903516446,0,0,PA-164-2017-H
2017,164,Pennsylvania,PA,L,2064.46903516446,0,0,PA-164-2017-L
2017,165,Pennsylvania,PA,H,2968.75289644031,0,0,PA-165-2017-H
2017,165,Pennsylvania,PA,L,2968.75289644031,0,0,PA-165-2017-L
2017,166,Pennsylvania,PA,H,3291.1708167926,0,0,PA-166-2017-H
