p1,p2,n,z,a1,a2,a3,a4,m1,obj_cost,yield,test_cost,mod_cost,downsteam_NMC,resid_risk1,resid_risk2
8.71998566553707e-06,3.54066468516657e-05,1,1,0,0,0,0,0,20.3655141009785,1,0,0,0.365514100978456,8.71998566553707e-06,3.54066468516657e-05
9.90467496431285e-06,3.54066468516657e-05,1,1,0,0,0,0,0,20.3683461150819,1,0,0,0.36834611508192,9.90467496431285e-06,3.54066468516657e-05
1.12503150706319e-05,3.54066468516657e-05,1,1,0,0,0,0,0,20.3715628840383,1,0,0,0.37156288403832,1.12503150706319e-05,3.54066468516657e-05
1.27787726143993e-05,3.54066468516657e-05,1,1,0,0,0,0,0,20.375216680291,1,0,0,0.375216680291033,1.27787726143993e-05,3.54066468516657e-05
1.45148850059138e-05,3.54066468516657e-05,1,1,0,0,0,0,0,20.3793668779699,1,0,0,0.379366877969908,1.45148850059138e-05,3.54066468516657e-05
1.64868640433825e-05,3.54066468516657e-05,1,1,0,0,0,0,0,20.3840809177199,1,0,0,0.384080917719923,1.64868640433825e-05,3.54066468516657e-05
1.87267543541843e-05,3.54066468516657e-05,1,1,0,0,0,0,0,20.3894354026106,1,0,0,0.389435402610568,1.87267543541843e-05,3.54066468516657e-05
2.12709541195446e-05,3.54066468516657e-05,1,1,0,0,0,0,0,20.3955173429345,1,0,0,0.395517342934479,2.12709541195446e-05,3.54066468516657e-05
2.41608065443907e-05,3.54066468516657e-05,1,1,0,0,0,0,0,20.4024255701233,1,0,0,0.402425570123288,2.41608065443907e-05,3.54066468516657e-05
2.74432716837607e-05,3.54066468516657e-05,1,1,0,0,0,0,0,20.4102723427568,1,0,0,0.41027234275678,2.74432716837607e-05,3.54066468516657e-05
3.11716895429367e-05,3.54066468516657e-05,1,1,0,0,0,0,0,20.419185170763,1,0,0,0.419185170762996,3.11716895429367e-05,3.54066468516657e-05
3.54066468516657e-05,3.54066468516657e-05,1,1,0,0,0,0,0,20.4293088874525,1,0,0,0.429308887452496,3.54066468516657e-05,3.54066468516657e-05
4.0216961597535e-05,3.54066468516657e-05,1,1,0,0,0,0,0,20.4408080030573,1,0,0,0.440808003057305,4.0216961597535e-05,3.54066468516657e-05
4.56808013171547e-05,3.54066468516657e-05,1,1,0,0,0,0,0,20.4538693780195,1,0,0,0.453869378019517,4.56808013171547e-05,3.54066468516657e-05
5.18869533173602e-05,3.54066468516657e-05,1,1,0,0,0,0,0,20.4687052594704,1,0,0,0.468705259470447,5.18869533173602e-05,3.54066468516657e-05
5.89362674675079e-05,3.54066468516657e-05,1,1,0,0,0,0,0,20.4855567302431,1,0,0,0.485556730243077,5.89362674675079e-05,3.54066468516657e-05
6.69432950082169e-05,3.54066468516657e-05,1,1,0,0,0,0,0,20.5046976264642,1,0,0,0.504697626464175,6.69432950082169e-05,3.54066468516657e-05
7.60381500071719e-05,3.54066468516657e-05,1,1,0,0,0,0,0,20.5264389873869,1,0,0,0.526438987386922,7.60381500071719e-05,3.54066468516657e-05
8.63686237106119e-05,3.54066468516657e-05,1,1,0,0,0,0,0,20.5511341097737,1,0,0,0.551134109773727,8.63686237106119e-05,3.54066468516657e-05
9.81025861486857e-05,3.54066468516657e-05,1,1,0,0,0,0,0,20.5791842889629,1,0,0,0.579184288962888,9.81025861486857e-05,3.54066468516657e-05
0.000111430714020719,3.54066468516657e-05,1,1,0,0,0,0,0,20.6110453399113,1,0,0,0.611045339911331,0.000111430714020719,3.54066468516657e-05
0.000126569589188487,3.54066468516657e-05,1,1,0,0,0,0,0,20.6472350041803,1,0,0,0.64723500418027,0.000126569589188487,3.54066468516657e-05
0.000143765218127954,3.54066468516657e-05,1,1,0,0,0,0,0,20.6883413632272,1,0,0,0.688341363227177,0.000143765218127954,3.54066468516657e-05
0.000163297029530521,3.54066468516657e-05,1,1,0,0,0,0,0,20.7350323947199,1,0,0,0.735032394719929,0.000163297029530521,3.54066468516657e-05
0.000185482415014726,3.54066468516657e-05,1,1,0,0,0,0,0,20.7880668271631,1,0,0,0.788066827163086,0.000185482415014726,3.54066468516657e-05
0.0002106818867349,3.54066468516657e-05,1,1,0,0,0,0,0,20.8483064692238,1,0,0,0.848306469223772,0.0002106818867349,3.54066468516657e-05
0.000239304935697832,3.54066468516657e-05,1,1,0,0,0,0,0,20.9167302141086,1,0,0,0.916730214108553,0.000239304935697832,3.54066468516657e-05
0.00027181668598498,3.54066468516657e-05,1,1,0,0,0,0,0,20.9944499465622,1,0,0,0.994449946562158,0.00027181668598498,3.54066468516657e-05
0.000308745453011258,3.54066468516657e-05,1,1,0,0,0,0,0,21.0827286109766,1,0,0,1.08272861097656,0.000308745453011258,3.54066468516657e-05
0.00035069132864196,3.54066468516657e-05,1,1,0,0,0,0,0,21.1830007342168,1,0,0,1.18300073421684,0.00035069132864196,3.54066468516657e-05
0.000398335932675836,3.54066468516657e-05,1,1,0,0,0,0,0,21.2968957366595,1,0,0,1.29689573665953,0.000398335932675836,3.54066468516657e-05
0.000452453489155772,3.54066468516657e-05,1,1,0,0,0,0,0,21.4262644102473,1,0,0,1.42626441024725,0.000452453489155772,3.54066468516657e-05
0.000513923407496927,3.54066468516657e-05,1,1,0,0,0,0,0,21.5732089938278,1,0,0,1.5732089938278,0.000513923407496927,3.54066468516657e-05
0.000583744572875471,3.54066468516657e-05,1,1,0,0,0,0,0,21.7401173345013,1,0,0,1.74011733450131,0.000583744572875471,3.54066468516657e-05
0.000663051578096496,3.54066468516657e-05,1,1,0,0,0,0,0,21.9297016900969,1,0,0,1.92970169009693,0.000663051578096496,3.54066468516657e-05
0.0007531331607087,3.54066468516657e-05,1,1,0,0,0,0,0,22.1450428033186,1,0,0,2.14504280331855,0.0007531331607087,3.54066468516657e-05
0.000855453144968654,3.54066468516657e-05,1,1,0,0,0,0,0,22.3896399637638,1,0,0,2.38963996376378,0.000855453144968654,3.54066468516657e-05
0.000971674228961231,3.54066468516657e-05,1,1,0,0,0,0,0,22.6674678713232,1,0,0,2.66746787132316,0.000971674228961231,3.54066468516657e-05
0.00110368500341652,3.54066468516657e-05,1,1,0,0,0,0,0,22.9830412249889,1,0,0,2.9830412249889,0.00110368500341652,3.54066468516657e-05
0.00125363064127857,3.54066468516657e-05,1,1,0,0,0,0,0,23.3414880866403,1,0,0,3.34148808664034,0.00125363064127857,3.54066468516657e-05
0.00142394775673092,3.54066468516657e-05,1,1,0,0,0,0,0,23.7486332119663,1,0,0,3.74863321196629,0.00142394775673092,3.54066468516657e-05
0.0016174040001376,3.54066468516657e-05,1,1,0,0,0,0,0,24.2110927026505,1,0,0,4.21109270265051,0.0016174040001376,3.54066468516657e-05
0.00183714303231664,3.54066468516657e-05,1,1,0,0,0,0,0,24.7363815179168,1,0,0,4.73638151791677,0.00183714303231664,3.54066468516657e-05
0.00208673560897737,3.54066468516657e-05,1,1,0,0,0,0,0,25.3330355924944,1,0,0,5.33303559249442,0.00208673560897737,3.54066468516657e-05
0.00237023760544281,3.54066468516657e-05,1,1,0,0,0,0,0,26.0107505454192,1,0,0,6.01075054541923,0.00237023760544281,3.54066468516657e-05
0.00269225592455792,3.54066468516657e-05,1,1,0,0,0,0,0,26.7805392336856,1,0,0,6.78053923368555,0.00269225592455792,3.54066468516657e-05
0.00305802335878604,3.54066468516657e-05,1,1,0,1,0,0,0,26.9389322081562,0.997003136111448,6,0,0.490873706558376,6.11604671757208e-05,3.54066468516657e-05
0.00347348362300162,3.54066468516657e-05,1,1,0,1,0,0,0,27.0196006481383,0.996595985052932,6,0,0.510736962331907,6.94696724600326e-05,3.54066468516657e-05
0.00394538793976056,3.54066468516657e-05,1,1,0,1,0,0,0,27.1112090086133,0.99613351882298,6,0,0.533298821916996,7.89077587952112e-05,3.54066468516657e-05
0.00448140474655716,3.54066468516657e-05,1,1,0,1,0,0,0,27.2152378838971,0.995608222352855,6,0,0.558925915166009,8.96280949311433e-05,3.54066468516657e-05
0.00509024430780916,3.54066468516657e-05,1,1,0,1,0,0,0,27.3333673684394,0.995011559583437,6,0,0.588034681928641,0.000101804886156183,3.54066468516657e-05
0.00578180025651317,3.54066468516657e-05,1,1,0,1,0,0,0,27.4675036813425,0.994333834754399,6,0,0.621098139192719,0.000115636005130263,3.54066468516657e-05
0.00656731036562049,3.54066468516657e-05,1,1,0,1,0,0,0,27.6198092689556,0.993564034848259,6,0,0.658653567602587,0.00013134620731241,3.54066468516657e-05
0.00745953916166527,3.54066468516657e-05,1,1,0,1,0,0,0,27.792736817708,0.992689650629028,6,0,0.701311242260856,0.000149190783233305,3.54066468516657e-05
0.00847298534811372,3.54066468516657e-05,1,1,0,1,0,0,0,27.9890676563448,0.991696473367322,6,0,0.749764349688934,0.000169459706962274,3.54066468516657e-05
0.00962411740906029,3.54066468516657e-05,1,1,0,1,0,0,0,28.2119550767133,0.990568363948745,6,0,0.804800252096749,0.000192482348181206,3.54066468516657e-05
0.0109316412218272,3.54066468516657e-05,1,1,0,1,0,0,0,28.4649731546436,0.989286990613541,6,0,0.867313282005895,0.000218632824436543,3.54066468516657e-05
0.0124168040271673,3.54066468516657e-05,1,1,0,1,0,0,0,28.7521717063198,0.987831531065793,6,0,0.938319275138606,0.000248336080543346,3.54066468516657e-05
0.0141037396965822,3.54066468516657e-05,1,1,0,1,0,0,0,29.0781380694056,0.986178334111453,6,0,1.01897207773176,0.000282074793931644,3.54066468516657e-05
0.0160198609073424,3.54066468516657e-05,1,1,0,1,0,0,0,29.448066449965,0.984300535326824,6,0,1.11058229651954,0.000320397218146847,3.54066468516657e-05
0.0181963045980484,3.54066468516657e-05,1,1,0,1,0,0,0,29.8678356228694,0.982167620512109,6,0,1.21463859607157,0.000363926091960968,3.54066468516657e-05
0.0206684379433782,3.54066468516657e-05,1,1,0,1,0,0,0,30.3440958107046,0.979744929836158,6,0,1.33283188956806,0.000413368758867565,3.54066468516657e-05
0.0234764330701023,3.54066468516657e-05,1,1,0,1,0,0,0,30.8843655883526,0.976993094614776,6,0,1.46708281611156,0.000469528661402046,3.54066468516657e-05
0.0266659198534917,3.54066468516657e-05,1,1,0,1,0,0,0,31.497139659508,0.973867397570244,6,0,1.61957295108121,0.000533318397069835,3.54066468516657e-05
0.0302887274020519,3.54066468516657e-05,1,1,0,1,0,0,0,32.19200831668,0.970317046176278,6,0,1.7927802566973,0.000605774548041039,3.54066468516657e-05
0.0344037262796949,3.54066468516657e-05,1,1,0,1,0,0,0,32.9797893133762,0.966284347280303,6,0,1.98951934886714,0.000688074525593898,3.54066468516657e-05
0.0390777851514482,3.54066468516657e-05,1,1,0,1,0,0,0,33.8726727270181,0.961703769590659,6,0,2.21298723464791,0.000781555703028965,3.54066468516657e-05
0.0443868573981775,3.54066468516657e-05,1,1,0,1,0,0,0,34.8843791482916,0.956500878794173,6,0,2.46681526355952,0.00088773714796355,3.54066468516657e-05
0.0504172153577933,3.54066468516657e-05,1,1,0,1,0,0,0,36.0303311635254,0.95059112799978,6,0,2.75512813695538,0.00100834430715587,3.54066468516657e-05
0.0572668522493435,3.54066468516657e-05,1,1,0,1,0,0,0,37.3278375570885,0.94387848385291,6,0,3.08261093435252,0.00114533704498687,3.54066468516657e-05
0.0650470745612335,3.54066468516657e-05,1,1,0,1,0,0,0,38.7962888926255,0.936253865995038,6,0,3.45458524589778,0.00130094149122467,3.54066468516657e-05
0.0738843107798572,3.54066468516657e-05,1,1,0,1,0,0,0,40.4573620590938,0.927593374509624,6,0,3.87709564812135,0.00147768621559714,3.54066468516657e-05
0.0839221658504515,3.54066468516657e-05,1,1,0,1,0,0,0,42.3352298905206,0.91775627655048,6,0,4.35700792820739,0.00167844331700903,3.54066468516657e-05
0.0953237547551269,3.54066468516657e-05,1,1,0,1,0,0,0,44.4567699572333,0.906582719435299,6,0,4.90212065292443,0.00190647509510254,3.54066468516657e-05
0.108274353128682,3.54066468516657e-05,1,1,1,0,0,0,0,46.8030998137019,0.891566403530386,10,0,0.603500021006949,0.000108274353128682,3.54066468516657e-05
0.122984407984663,3.54066468516657e-05,1,1,1,0,0,0,0,49.0287085475172,0.876875471745717,10,0,0.638664585131836,0.000122984407984663,3.54066468516657e-05
0.139692957475923,3.54066468516657e-05,1,1,1,0,0,0,0,51.5554331636942,0.860188643368796,10,0,0.678606574864142,0.000139692957475923,3.54066468516657e-05
0.158671515260728,3.54066468516657e-05,1,1,1,0,0,0,0,54.4238193167907,0.841234757709111,10,0,0.723975046889268,0.000158671515260728,3.54066468516657e-05
0.1802284825953,3.54066468516657e-05,1,1,1,0,0,0,0,57.679815627428,0.819705814432074,10,0,0.775507238141868,0.0001802284825953,3.54066468516657e-05
0.204714159849232,3.54066468516657e-05,1,1,1,0,0,0,0,61.3754771021941,0.795251968558572,10,0,0.834040545894086,0.000204714159849232,3.54066468516657e-05
0.232526438880808,3.54066468516657e-05,1,1,1,0,0,0,0,65.5697552337278,0.767475845489737,10,0,0.900526135447645,0.000232526438880808,3.54066468516657e-05
0.264117268773252,3.54066468516657e-05,1,1,1,0,0,0,0,70.3293839788275,0.735926083676153,10,0,0.976044396554575,0.000264117268773253,3.54066468516657e-05
0.3,3.54066468516657e-05,1,1,1,0,0,0,0,75.7298713138382,0.70009,10,0,1.06182249973316,3e-04,3.54066468516657e-05
1e-06,4.0216961597535e-05,1,1,0,0,0,0,0,20.3938857800929,1,0,0,0.393885780092944,1e-06,4.0216961597535e-05
1.13585908787189e-06,4.0216961597535e-05,1,1,0,0,0,0,0,20.3942105528864,1,0,0,0.394210552886396,1.13585908787189e-06,4.0216961597535e-05
1.29017586750115e-06,4.0216961597535e-05,1,1,0,0,0,0,0,20.3945794490153,1,0,0,0.394579449015333,1.29017586750115e-06,4.0216961597535e-05
1.46545798405418e-06,4.0216961597535e-05,1,1,0,0,0,0,0,20.3949984630359,1,0,0,0.394998463035867,1.46545798405418e-06,4.0216961597535e-05
1.66455376908235e-06,4.0216961597535e-05,1,1,0,0,0,0,0,20.395474403919,1,0,0,0.395474403919036,1.66455376908235e-06,4.0216961597535e-05
1.89069852586359e-06,4.0216961597535e-05,1,1,0,0,0,0,0,20.3960150056965,1,0,0,0.396015005696473,1.89069852586359e-06,4.0216961597535e-05
2.14756710302813e-06,4.0216961597535e-05,1,1,0,0,0,0,0,20.3966290531383,1,0,0,0.396629053138294,2.14756710302813e-06,4.0216961597535e-05
2.4393336107892e-06,4.0216961597535e-05,1,1,0,0,0,0,0,20.3973265245055,1,0,0,0.397326524505472,2.4393336107892e-06,4.0216961597535e-05
2.77073925016626e-06,4.0216961597535e-05,1,1,0,0,0,0,0,20.3981187536964,1,0,0,0.398118753696411,2.77073925016626e-06,4.0216961597535e-05
3.14716935742468e-06,4.0216961597535e-05,1,1,0,0,0,0,0,20.3990186144226,1,0,0,0.399018614422617,3.14716935742468e-06,4.0216961597535e-05
3.57474091570274e-06,4.0216961597535e-05,1,1,0,0,0,0,0,20.4000407294063,1,0,0,0.400040729406296,3.57474091570274e-06,4.0216961597535e-05
4.06040195588842e-06,4.0216961597535e-05,1,1,0,0,0,0,0,20.4012017079994,1,0,0,0.401201707999359,4.06040195588842e-06,4.0216961597535e-05
4.61204446200864e-06,4.0216961597535e-05,1,1,0,0,0,0,0,20.4025204160851,1,0,0,0.402520416085113,4.61204446200864e-06,4.0216961597535e-05
5.23863261584172e-06,4.0216961597535e-05,1,1,0,0,0,0,0,20.4040182826486,1,0,0,0.404018282648568,5.23863261584172e-06,4.0216961597535e-05
5.95034846472589e-06,4.0216961597535e-05,1,1,0,0,0,0,0,20.4057196479971,1,0,0,0.405719647997087,5.95034846472589e-06,4.0216961597535e-05
6.75875737966343e-06,4.0216961597535e-05,1,1,0,0,0,0,0,20.40765215929,1,0,0,0.407652159289993,6.75875737966343e-06,4.0216961597535e-05
7.67699599241187e-06,4.0216961597535e-05,1,1,0,0,0,0,0,20.4098472198045,1,0,0,0.409847219804456,7.67699599241187e-06,4.0216961597535e-05
8.71998566553707e-06,4.0216961597535e-05,1,1,0,0,0,0,0,20.4123404992382,1,0,0,0.412340499238237,8.71998566553707e-06,4.0216961597535e-05
9.90467496431285e-06,4.0216961597535e-05,1,1,0,0,0,0,0,20.4151725133417,1,0,0,0.415172513341701,9.90467496431285e-06,4.0216961597535e-05
1.12503150706319e-05,4.0216961597535e-05,1,1,0,0,0,0,0,20.4183892822981,1,0,0,0.418389282298102,1.12503150706319e-05,4.0216961597535e-05
1.27787726143993e-05,4.0216961597535e-05,1,1,0,0,0,0,0,20.4220430785508,1,0,0,0.422043078550814,1.27787726143993e-05,4.0216961597535e-05
1.45148850059138e-05,4.0216961597535e-05,1,1,0,0,0,0,0,20.4261932762297,1,0,0,0.426193276229689,1.45148850059138e-05,4.0216961597535e-05
1.64868640433825e-05,4.0216961597535e-05,1,1,0,0,0,0,0,20.4309073159797,1,0,0,0.430907315979705,1.64868640433825e-05,4.0216961597535e-05
1.87267543541843e-05,4.0216961597535e-05,1,1,0,0,0,0,0,20.4362618008703,1,0,0,0.436261800870349,1.87267543541843e-05,4.0216961597535e-05
2.12709541195446e-05,4.0216961597535e-05,1,1,0,0,0,0,0,20.4423437411943,1,0,0,0.44234374119426,2.12709541195446e-05,4.0216961597535e-05
2.41608065443907e-05,4.0216961597535e-05,1,1,0,0,0,0,0,20.4492519683831,1,0,0,0.449251968383069,2.41608065443907e-05,4.0216961597535e-05
2.74432716837607e-05,4.0216961597535e-05,1,1,0,0,0,0,0,20.4570987410166,1,0,0,0.457098741016561,2.74432716837607e-05,4.0216961597535e-05
3.11716895429367e-05,4.0216961597535e-05,1,1,0,0,0,0,0,20.4660115690228,1,0,0,0.466011569022778,3.11716895429367e-05,4.0216961597535e-05
3.54066468516657e-05,4.0216961597535e-05,1,1,0,0,0,0,0,20.4761352857123,1,0,0,0.476135285712278,3.54066468516657e-05,4.0216961597535e-05
4.0216961597535e-05,4.0216961597535e-05,1,1,0,0,0,0,0,20.4876344013171,1,0,0,0.487634401317086,4.0216961597535e-05,4.0216961597535e-05
4.56808013171547e-05,4.0216961597535e-05,1,1,0,0,0,0,0,20.5006957762793,1,0,0,0.500695776279298,4.56808013171547e-05,4.0216961597535e-05
5.18869533173602e-05,4.0216961597535e-05,1,1,0,0,0,0,0,20.5155316577302,1,0,0,0.515531657730228,5.18869533173602e-05,4.0216961597535e-05
5.89362674675079e-05,4.0216961597535e-05,1,1,0,0,0,0,0,20.5323831285029,1,0,0,0.532383128502858,5.89362674675079e-05,4.0216961597535e-05
6.69432950082169e-05,4.0216961597535e-05,1,1,0,0,0,0,0,20.551524024724,1,0,0,0.551524024723956,6.69432950082169e-05,4.0216961597535e-05
7.60381500071719e-05,4.0216961597535e-05,1,1,0,0,0,0,0,20.5732653856467,1,0,0,0.573265385646703,7.60381500071719e-05,4.0216961597535e-05
8.63686237106119e-05,4.0216961597535e-05,1,1,0,0,0,0,0,20.5979605080335,1,0,0,0.597960508033508,8.63686237106119e-05,4.0216961597535e-05
9.81025861486857e-05,4.0216961597535e-05,1,1,0,0,0,0,0,20.6260106872227,1,0,0,0.626010687222669,9.81025861486857e-05,4.0216961597535e-05
0.000111430714020719,4.0216961597535e-05,1,1,0,0,0,0,0,20.6578717381711,1,0,0,0.657871738171113,0.000111430714020719,4.0216961597535e-05
0.000126569589188487,4.0216961597535e-05,1,1,0,0,0,0,0,20.6940614024401,1,0,0,0.694061402440051,0.000126569589188487,4.0216961597535e-05
0.000143765218127954,4.0216961597535e-05,1,1,0,0,0,0,0,20.735167761487,1,0,0,0.735167761486958,0.000143765218127954,4.0216961597535e-05
0.000163297029530521,4.0216961597535e-05,1,1,0,0,0,0,0,20.7818587929797,1,0,0,0.78185879297971,0.000163297029530521,4.0216961597535e-05
0.000185482415014726,4.0216961597535e-05,1,1,0,0,0,0,0,20.8348932254229,1,0,0,0.834893225422867,0.000185482415014726,4.0216961597535e-05
0.0002106818867349,4.0216961597535e-05,1,1,0,0,0,0,0,20.8951328674836,1,0,0,0.895132867483553,0.0002106818867349,4.0216961597535e-05
0.000239304935697832,4.0216961597535e-05,1,1,0,0,0,0,0,20.9635566123683,1,0,0,0.963556612368334,0.000239304935697832,4.0216961597535e-05
0.00027181668598498,4.0216961597535e-05,1,1,0,0,0,0,0,21.0412763448219,1,0,0,1.04127634482194,0.00027181668598498,4.0216961597535e-05
0.000308745453011258,4.0216961597535e-05,1,1,0,0,0,0,0,21.1295550092363,1,0,0,1.12955500923634,0.000308745453011258,4.0216961597535e-05
0.00035069132864196,4.0216961597535e-05,1,1,0,0,0,0,0,21.2298271324766,1,0,0,1.22982713247662,0.00035069132864196,4.0216961597535e-05
0.000398335932675836,4.0216961597535e-05,1,1,0,0,0,0,0,21.3437221349193,1,0,0,1.34372213491931,0.000398335932675836,4.0216961597535e-05
0.000452453489155772,4.0216961597535e-05,1,1,0,0,0,0,0,21.473090808507,1,0,0,1.47309080850703,0.000452453489155772,4.0216961597535e-05
0.000513923407496927,4.0216961597535e-05,1,1,0,0,0,0,0,21.6200353920876,1,0,0,1.62003539208758,0.000513923407496927,4.0216961597535e-05
0.000583744572875471,4.0216961597535e-05,1,1,0,0,0,0,0,21.7869437327611,1,0,0,1.78694373276109,0.000583744572875471,4.0216961597535e-05
0.000663051578096496,4.0216961597535e-05,1,1,0,0,0,0,0,21.9765280883567,1,0,0,1.97652808835671,0.000663051578096496,4.0216961597535e-05
0.0007531331607087,4.0216961597535e-05,1,1,0,0,0,0,0,22.1918692015783,1,0,0,2.19186920157833,0.0007531331607087,4.0216961597535e-05
0.000855453144968654,4.0216961597535e-05,1,1,0,0,0,0,0,22.4364663620236,1,0,0,2.43646636202357,0.000855453144968654,4.0216961597535e-05
0.000971674228961231,4.0216961597535e-05,1,1,0,0,0,0,0,22.7142942695829,1,0,0,2.71429426958294,0.000971674228961231,4.0216961597535e-05
0.00110368500341652,4.0216961597535e-05,1,1,0,0,0,0,0,23.0298676232487,1,0,0,3.02986762324868,0.00110368500341652,4.0216961597535e-05
0.00125363064127857,4.0216961597535e-05,1,1,0,0,0,0,0,23.3883144849001,1,0,0,3.38831448490012,0.00125363064127857,4.0216961597535e-05
0.00142394775673092,4.0216961597535e-05,1,1,0,0,0,0,0,23.7954596102261,1,0,0,3.79545961022607,0.00142394775673092,4.0216961597535e-05
0.0016174040001376,4.0216961597535e-05,1,1,0,0,0,0,0,24.2579191009103,1,0,0,4.25791910091029,0.0016174040001376,4.0216961597535e-05
0.00183714303231664,4.0216961597535e-05,1,1,0,0,0,0,0,24.7832079161766,1,0,0,4.78320791617655,0.00183714303231664,4.0216961597535e-05
0.00208673560897737,4.0216961597535e-05,1,1,0,0,0,0,0,25.3798619907542,1,0,0,5.3798619907542,0.00208673560897737,4.0216961597535e-05
0.00237023760544281,4.0216961597535e-05,1,1,0,0,0,0,0,26.057576943679,1,0,0,6.05757694367901,0.00237023760544281,4.0216961597535e-05
0.00269225592455792,4.0216961597535e-05,1,1,0,0,0,0,0,26.8273656319453,1,0,0,6.82736563194533,0.00269225592455792,4.0216961597535e-05
0.00305802335878604,4.0216961597535e-05,1,1,0,1,0,0,0,26.985618274074,0.997003136111448,6,0,0.537700104818157,6.11604671757208e-05,4.0216961597535e-05
0.00347348362300162,4.0216961597535e-05,1,1,0,1,0,0,0,27.0662676486385,0.996595985052932,6,0,0.557563360591688,6.94696724600326e-05,4.0216961597535e-05
0.00394538793976056,4.0216961597535e-05,1,1,0,1,0,0,0,27.1578543534856,0.99613351882298,6,0,0.580125220176778,7.89077587952112e-05,4.0216961597535e-05
0.00448140474655716,4.0216961597535e-05,1,1,0,1,0,0,0,27.2618586310277,0.995608222352855,6,0,0.605752313425791,8.96280949311433e-05,4.0216961597535e-05
0.00509024430780916,4.0216961597535e-05,1,1,0,1,0,0,0,27.3799601760015,0.995011559583437,6,0,0.634861080188422,0.000101804886156183,4.0216961597535e-05
0.00578180025651317,4.0216961597535e-05,1,1,0,1,0,0,0,27.5140647534919,0.994333834754399,6,0,0.667924537452501,0.000115636005130263,4.0216961597535e-05
0.00656731036562049,4.0216961597535e-05,1,1,0,1,0,0,0,27.666334294148,0.993564034848259,6,0,0.705479965862368,0.00013134620731241,4.0216961597535e-05
0.00745953916166527,4.0216961597535e-05,1,1,0,1,0,0,0,27.8392208986367,0.992689650629028,6,0,0.748137640520637,0.000149190783233305,4.0216961597535e-05
0.00847298534811372,4.0216961597535e-05,1,1,0,1,0,0,0,28.0355052303595,0.991696473367322,6,0,0.796590747948715,0.000169459706962274,4.0216961597535e-05
0.00962411740906029,4.0216961597535e-05,1,1,0,1,0,0,0,28.2583398254271,0.990568363948745,6,0,0.85162665035653,0.000192482348181206,4.0216961597535e-05
0.0109316412218272,4.0216961597535e-05,1,1,0,1,0,0,0,28.5112979012593,0.989286990613541,6,0,0.914139680265676,0.000218632824436543,4.0216961597535e-05
0.0124168040271673,4.0216961597535e-05,1,1,0,1,0,0,0,28.798428299007,0.987831531065793,6,0,0.985145673398387,0.000248336080543346,4.0216961597535e-05
0.0141037396965822,4.0216961597535e-05,1,1,0,1,0,0,0,29.1243172488339,0.986178334111453,6,0,1.06579847599155,0.000282074793931644,4.0216961597535e-05
0.0160198609073424,4.0216961597535e-05,1,1,0,1,0,0,0,29.4941576988396,0.984300535326824,6,0,1.15740869477932,0.000320397218146847,4.0216961597535e-05
0.0181963045980484,4.0216961597535e-05,1,1,0,1,0,0,0,29.9138269950254,0.982167620512109,6,0,1.26146499433135,0.000363926091960968,4.0216961597535e-05
0.0206684379433782,4.0216961597535e-05,1,1,0,1,0,0,0,30.3899737369821,0.979744929836158,6,0,1.37965828782784,0.000413368758867565,4.0216961597535e-05
0.0234764330701023,4.0216961597535e-05,1,1,0,1,0,0,0,30.930114656098,0.976993094614776,6,0,1.51390921437134,0.000469528661402046,4.0216961597535e-05
0.0266659198534917,4.0216961597535e-05,1,1,0,1,0,0,0,31.5427423621189,0.973867397570244,6,0,1.66639934934099,0.000533318397069835,4.0216961597535e-05
0.0302887274020519,4.0216961597535e-05,1,1,0,1,0,0,0,32.2374447691225,0.970317046176278,6,0,1.83960665495708,0.000605774548041039,4.0216961597535e-05
0.0344037262796949,4.0216961597535e-05,1,1,0,1,0,0,0,33.0250369290541,0.966284347280303,6,0,2.03634574712692,0.000688074525593898,4.0216961597535e-05
0.0390777851514482,4.0216961597535e-05,1,1,0,1,0,0,0,33.9177058507409,0.961703769590659,6,0,2.25981363290769,0.000781555703028965,4.0216961597535e-05
0.0443868573981775,4.0216961597535e-05,1,1,0,1,0,0,0,34.9291686393779,0.956500878794173,6,0,2.5136416618193,0.00088773714796355,4.0216961597535e-05
0.0504172153577933,4.0216961597535e-05,1,1,0,1,0,0,0,36.0748439222673,0.95059112799978,6,0,2.80195453521516,0.00100834430715587,4.0216961597535e-05
0.0572668522493435,4.0216961597535e-05,1,1,0,1,0,0,0,37.3720359868823,0.94387848385291,6,0,3.1294373326123,0.00114533704498687,4.0216961597535e-05
0.0650470745612335,4.0216961597535e-05,1,1,0,1,0,0,0,38.8401302890268,0.936253865995038,6,0,3.50141164415756,0.00130094149122467,4.0216961597535e-05
0.0738843107798572,4.0216961597535e-05,1,1,0,1,0,0,0,40.5007979158717,0.927593374509624,6,0,3.92392204638113,0.00147768621559714,4.0216961597535e-05
0.0839221658504515,4.0216961597535e-05,1,1,0,1,0,0,0,42.3782051114317,0.91775627655048,6,0,4.40383432646717,0.00167844331700903,4.0216961597535e-05
0.0953237547551269,4.0216961597535e-05,1,1,0,1,0,0,0,44.499221960709,0.906582719435299,6,0,4.94894705118422,0.00190647509510254,4.0216961597535e-05
0.108274353128682,4.0216961597535e-05,1,1,1,0,0,0,0,46.8448486571886,0.891566403530386,10,0,0.65032641926673,0.000108274353128682,4.0216961597535e-05
