p1,p2,n,z,a1,a2,a3,a4,m1,obj_cost,yield,test_cost,mod_cost,downsteam_NMC,resid_risk1,resid_risk2
1.66455376908235e-06,1.89069852586359e-06,1,1,0,0,0,0,0,20.7446189004834,1,0,0,0.744618900483414,1.66455376908235e-06,1.89069852586359e-06
1.89069852586359e-06,1.89069852586359e-06,1,1,0,0,0,0,0,20.7634398453569,1,0,0,0.763439845356932,1.89069852586359e-06,1.89069852586359e-06
2.14756710302813e-06,1.89069852586359e-06,1,1,0,0,0,0,0,20.7848177866339,1,0,0,0.784817786633852,2.14756710302813e-06,1.89069852586359e-06
2.4393336107892e-06,1.89069852586359e-06,1,1,0,0,0,0,0,20.8091001155132,1,0,0,0.809100115513234,2.4393336107892e-06,1.89069852586359e-06
2.77073925016626e-06,1.89069852586359e-06,1,1,0,0,0,0,0,20.8366814194456,1,0,0,0.836681419445573,2.77073925016626e-06,1.89069852586359e-06
3.14716935742468e-06,1.89069852586359e-06,1,1,0,0,0,0,0,20.8680098941725,1,0,0,0.868009894172478,3.14716935742468e-06,1.89069852586359e-06
3.57474091570274e-06,1.89069852586359e-06,1,1,0,0,0,0,0,20.9035946269002,1,0,0,0.903594626900197,3.57474091570274e-06,1.89069852586359e-06
4.06040195588842e-06,1.89069852586359e-06,1,1,0,0,0,0,0,20.9440138689585,1,0,0,0.944013868958469,4.06040195588842e-06,1.89069852586359e-06
4.61204446200864e-06,1.89069852586359e-06,1,1,0,0,0,0,0,20.9899244323753,1,0,0,0.98992443237525,4.61204446200864e-06,1.89069852586359e-06
5.23863261584172e-06,1.89069852586359e-06,1,1,0,0,0,0,0,21.0420723630615,1,0,0,1.04207236306152,5.23863261584172e-06,1.89069852586359e-06
5.95034846472589e-06,1.89069852586359e-06,1,1,0,0,0,0,0,21.1013050640452,1,0,0,1.10130506404523,5.95034846472589e-06,1.89069852586359e-06
6.75875737966343e-06,1.89069852586359e-06,1,1,0,0,0,0,0,21.1685850657568,1,0,0,1.16858506575678,6.75875737966343e-06,1.89069852586359e-06
7.67699599241187e-06,1.89069852586359e-06,1,1,0,0,0,0,0,21.2450056671329,1,0,0,1.24500566713288,7.67699599241187e-06,1.89069852586359e-06
8.71998566553707e-06,1.89069852586359e-06,1,1,0,0,0,0,0,21.3318087017066,1,0,0,1.33180870170656,8.71998566553707e-06,1.89069852586359e-06
9.90467496431285e-06,1.89069852586359e-06,1,1,0,0,0,0,0,21.4304047173819,1,0,0,1.43040471738192,9.90467496431285e-06,1.89069852586359e-06
1.12503150706319e-05,1.89069852586359e-06,1,1,0,0,0,0,0,21.5423958978148,1,0,0,1.54239589781475,1.12503150706319e-05,1.89069852586359e-06
1.27787726143993e-05,1.89069852586359e-06,1,1,0,0,0,0,0,21.6696020978709,1,0,0,1.66960209787087,1.27787726143993e-05,1.89069852586359e-06
1.45148850059138e-05,1.89069852586359e-06,1,1,0,0,0,0,0,21.8140904162383,1,0,0,1.81409041623827,1.45148850059138e-05,1.89069852586359e-06
1.64868640433825e-05,1.89069852586359e-06,1,1,0,0,0,0,0,21.9782087857472,1,0,0,1.9782087857472,1.64868640433825e-05,1.89069852586359e-06
1.87267543541843e-05,1.89069852586359e-06,1,1,0,0,0,0,0,22.1646241272406,1,0,0,2.16462412724065,1.87267543541843e-05,1.89069852586359e-06
2.12709541195446e-05,1.89069852586359e-06,1,1,0,0,0,0,0,22.3763656869947,1,0,0,2.37636568699471,2.12709541195446e-05,1.89069852586359e-06
2.41608065443907e-05,1.89069852586359e-06,1,1,0,0,0,0,0,22.6168742619215,1,0,0,2.61687426192153,2.41608065443907e-05,1.89069852586359e-06
2.74432716837607e-05,1.89069852586359e-06,1,1,0,0,0,0,0,22.8900581124633,1,0,0,2.89005811246328,2.74432716837607e-05,1.89069852586359e-06
3.11716895429367e-05,1.89069852586359e-06,1,1,0,0,0,0,0,23.200356471761,1,0,0,3.20035647176096,3.11716895429367e-05,1.89069852586359e-06
3.54066468516657e-05,1.89069852586359e-06,1,1,0,0,0,0,0,23.552811683121,1,0,0,3.55281168312096,3.54066468516657e-05,1.89069852586359e-06
4.0216961597535e-05,1.89069852586359e-06,1,1,0,0,0,0,0,23.953151138012,1,0,0,3.95315113801203,4.0216961597535e-05,1.89069852586359e-06
4.56808013171547e-05,1.89069852586359e-06,1,1,0,0,0,0,0,24.4078803460837,1,0,0,4.40788034608372,4.56808013171547e-05,1.89069852586359e-06
5.18869533173602e-05,1.89069852586359e-06,1,1,0,0,0,0,0,24.9243886495927,1,0,0,4.92438864959274,5.18869533173602e-05,1.89069852586359e-06
5.89362674675079e-05,1.89069852586359e-06,1,1,0,0,0,0,0,25.5110693000948,1,0,0,5.51106930009476,5.89362674675079e-05,1.89069852586359e-06
6.69432950082169e-05,1.89069852586359e-06,1,1,0,0,0,0,0,26.1774558486461,1,0,0,6.17745584864605,6.69432950082169e-05,1.89069852586359e-06
7.60381500071719e-05,1.89069852586359e-06,1,1,0,1,0,0,0,26.7437750455455,0.999925481613069,6,0,0.732651883542412,1.52076300014344e-06,1.89069852586359e-06
8.63686237106119e-05,1.89069852586359e-06,1,1,0,1,0,0,0,26.7624798693441,0.99991535774885,6,0,0.749847000409777,1.72737247421224e-06,1.89069852586359e-06
9.81025861486857e-05,1.89069852586359e-06,1,1,0,1,0,0,0,26.7837254911162,0.999903858465672,6,0,0.769378230170593,1.96205172297372e-06,1.89069852586359e-06
0.000111430714020719,1.89069852586359e-06,1,1,0,1,0,0,0,26.8078569788078,0.999890796900371,6,0,0.79156295499173,2.22861428041439e-06,1.89069852586359e-06
0.000126569589188487,1.89069852586359e-06,1,1,0,1,0,0,0,26.8352662454208,0.999875960802722,6,0,0.816761676291755,2.53139178376974e-06,1.89069852586359e-06
0.000143765218127954,1.89069852586359e-06,1,1,0,1,0,0,0,26.8663984030202,0.999859109086378,6,0,0.84538387288314,2.87530436255909e-06,1.89069852586359e-06
0.000163297029530521,1.89069852586359e-06,1,1,0,1,0,0,0,26.9017589769974,0.999839967911223,6,0,0.87789465499632,3.26594059061041e-06,1.89069852586359e-06
0.000185482415014726,1.89069852586359e-06,1,1,0,1,0,0,0,26.9419220965935,0.999818226233471,6,0,0.914822322313398,3.70964830029452e-06,1.89069852586359e-06
0.0002106818867349,1.89069852586359e-06,1,1,0,1,0,0,0,26.9875397931946,0.999793530751211,6,0,0.95676694882941,4.21363773469801e-06,1.89069852586359e-06
0.000239304935697832,1.89069852586359e-06,1,1,0,1,0,0,0,27.039352555456,0.999765480163255,6,0,1.00441013404502,4.78609871395665e-06,1.89069852586359e-06
0.00027181668598498,1.89069852586359e-06,1,1,0,1,0,0,0,27.0982013101383,0.999733618648007,6,0,1.05852607894732,5.4363337196996e-06,1.89069852586359e-06
0.000308745453011258,1.89069852586359e-06,1,1,0,1,0,0,0,27.1650410199458,0.999697428456358,6,0,1.11999416676339,6.17490906022517e-06,1.89069852586359e-06
0.00035069132864196,1.89069852586359e-06,1,1,0,1,0,0,0,27.240956114945,0.999656321498282,6,0,1.18981325292337,7.0138265728392e-06,1.89069852586359e-06
0.000398335932675836,1.89069852586359e-06,1,1,0,1,0,0,0,27.3271780026643,0.999609629786376,6,0,1.26911789644509,7.96671865351672e-06,1.89069852586359e-06
0.000452453489155772,1.89069852586359e-06,1,1,0,1,0,0,0,27.4251049341128,0.99955659458108,6,0,1.35919679649968,9.04906978311544e-06,1.89069852586359e-06
0.000513923407496927,1.89069852586359e-06,1,1,0,1,0,0,0,27.5363245391206,0.999496354061167,6,0,1.46151373375219,1.02784681499386e-05,1.89069852586359e-06
0.000583744572875471,1.89069852586359e-06,1,1,0,1,0,0,0,27.6626393850474,0.999427929319166,6,0,1.57773135677367,1.16748914575094e-05,1.89069852586359e-06
0.000663051578096496,1.89069852586359e-06,1,1,0,1,0,0,0,27.8060959585062,0.999350208454129,6,0,1.70973820005349,1.32610315619299e-05,1.89069852586359e-06
0.0007531331607087,1.89069852586359e-06,1,1,0,1,0,0,0,27.9690175208273,0.999261928503259,6,0,1.85967937265415,1.5062663214174e-05,1.89069852586359e-06
0.000855453144968654,1.89069852586359e-06,1,1,0,1,0,0,0,28.1540413450622,0.999161654918786,6,0,2.02999141619878,1.71090628993731e-05,1.89069852586359e-06
0.000971674228961231,1.89069852586359e-06,1,1,0,1,0,0,0,28.3641609059546,0.99904775825659,6,0,2.22344189863298,1.94334845792246e-05,1.89069852586359e-06
0.00110368500341652,1.89069852586359e-06,1,1,0,1,0,0,0,28.6027736650221,0.998918387697756,6,0,2.44317438715906,2.20737000683304e-05,1.89069852586359e-06
0.00125363064127857,1.89069852586359e-06,1,1,0,1,0,0,0,28.8737351712019,0.998771440972801,6,0,2.69275953115212,2.50726128255714e-05,1.89069852586359e-06
0.00142394775673092,1.89069852586359e-06,1,1,0,1,0,0,0,29.1814202838823,0.998604530199828,6,0,2.97625308515444,2.84789551346185e-05,1.89069852586359e-06
0.0016174040001376,1.89069852586359e-06,1,1,0,1,0,0,0,29.5307924198901,0.998414943081482,6,0,3.29826181482109,3.23480800027521e-05,1.89069852586359e-06
0.00183714303231664,1.89069852586359e-06,1,1,0,1,0,0,0,29.9274818293261,0.998199598830167,6,0,3.66401835678702,3.67428606463328e-05,1.89069852586359e-06
0.00208673560897737,1.89069852586359e-06,1,1,0,1,0,0,0,30.3778740169258,0.997954998105289,6,0,4.07946624892763,4.17347121795473e-05,1.89069852586359e-06
0.00237023760544281,1.89069852586359e-06,1,1,0,1,0,0,0,30.8892095454217,0.997677166149036,6,0,4.55135651275275,4.74047521088563e-05,1.89069852586359e-06
0.00269225592455792,1.89069852586359e-06,1,1,1,0,0,0,0,31.2759819122933,0.997011244008144,10,0,0.830149628190321,2.69225592455792e-06,1.89069852586359e-06
0.00305802335878604,1.89069852586359e-06,1,1,1,0,0,0,0,31.3608114265245,0.99664595207158,10,0,0.860590699715117,3.05802335878604e-06,1.89069852586359e-06
0.00347348362300162,1.89069852586359e-06,1,1,1,0,0,0,0,31.457138823971,0.996231031905708,10,0,0.895167467451115,3.47348362300163e-06,1.89069852586359e-06
0.00394538793976056,1.89069852586359e-06,1,1,1,0,0,0,0,31.566518368423,0.995759741064561,10,0,0.934441803313284,3.94538793976056e-06,1.89069852586359e-06
0.00448140474655716,1.89069852586359e-06,1,1,1,0,0,0,0,31.690713212995,0.995224421079613,10,0,0.979051914622461,4.48140474655717e-06,1.89069852586359e-06
0.00509024430780916,1.89069852586359e-06,1,1,1,0,0,0,0,31.8317231204946,0.994616373009791,10,0,1.02972271496397,5.09024430780916e-06,1.89069852586359e-06
0.00578180025651317,1.89069852586359e-06,1,1,1,0,0,0,0,31.991815758586,0.99392571608382,10,0,1.08727760402161,5.78180025651317e-06,1.89069852586359e-06
0.00656731036562049,1.89069852586359e-06,1,1,1,0,0,0,0,32.1735619999177,0.993141227137855,10,0,1.15265184780919,6.56731036562049e-06,1.89069852586359e-06
0.00745953916166527,1.89069852586359e-06,1,1,1,0,0,0,0,32.3798756997166,0.992250158239245,10,0,1.22690777672806,7.45953916166527e-06,1.89069852586359e-06
0.00847298534811372,1.89069852586359e-06,1,1,1,0,0,0,0,32.6140584667698,0.991238029532839,10,0,1.31125204841893,8.47298534811372e-06,1.89069852586359e-06
0.00962411740906029,1.89069852586359e-06,1,1,1,0,0,0,0,32.8798499869968,0.990088393943571,10,0,1.40705525592894,9.6241174090603e-06,1.89069852586359e-06
0.0109316412218272,1.89069852586359e-06,1,1,1,0,0,0,0,33.1814845002032,0.988782569911761,10,0,1.51587419982647,1.09316412218272e-05,1.89069852586359e-06
0.0124168040271673,1.89069852586359e-06,1,1,1,0,0,0,0,33.5237540675782,0.987299337818068,10,0,1.63947718618509,1.24168040271673e-05,1.89069852586359e-06
0.0141037396965822,1.89069852586359e-06,1,1,1,0,0,0,0,33.9120792965458,0.985614595165023,10,0,1.77987276152863,1.41037396965822e-05,1.89069852586359e-06
0.0160198609073424,1.89069852586359e-06,1,1,1,0,0,0,0,34.352588205866,0.983700964911837,10,0,1.9393423516796,1.60198609073424e-05,1.89069852586359e-06
0.0181963045980484,1.89069852586359e-06,1,1,1,0,0,0,0,34.8522039108299,0.981527350597929,10,0,2.12047733489179,1.81963045980484e-05,1.89069852586359e-06
0.0206684379433782,1.89069852586359e-06,1,1,1,0,0,0,0,35.4187417771153,0.979058431025948,10,0,2.32622115170487,2.06684379433783e-05,1.89069852586359e-06
0.0234764330701023,1.89069852586359e-06,1,1,1,0,0,0,0,36.0610166204679,0.976254086292889,10,0,2.55991713580545,2.34764330701023e-05,1.89069852586359e-06
0.0266659198534917,1.89069852586359e-06,1,1,1,0,0,0,0,36.7889604019812,0.973068745842318,10,0,2.82536284314526,2.66659198534918e-05,1.89069852586359e-06
0.0302887274020519,1.89069852586359e-06,1,1,1,0,0,0,0,37.6137506643305,0.969450647943571,10,0,3.12687176216377,3.02887274020519e-05,1.89069852586359e-06
0.0344037262796949,1.89069852586359e-06,1,1,1,0,0,0,0,38.5479496450801,0.965340998564469,10,0,3.46934340790537,3.44037262796949e-05,1.89069852586359e-06
0.0390777851514482,1.89069852586359e-06,1,1,1,0,0,0,0,39.6056535525226,0.960673015969249,10,0,3.85834293905941,3.90777851514483e-05,1.89069852586359e-06
0.0443868573981775,1.89069852586359e-06,1,1,1,0,0,0,0,40.8026508493778,0.95537084551644,10,0,4.30019159169862,4.43868573981775e-05,1.89069852586359e-06
0.0504172153577933,1.89069852586359e-06,1,1,1,0,0,0,0,42.1565874971088,0.949348327022172,10,0,4.80206939926282,5.04172153577934e-05,1.89069852586359e-06
0.0572668522493435,1.89069852586359e-06,1,1,1,0,0,0,0,43.687135886297,0.942507594658581,10,0,5.37213186798584,5.72668522493436e-05,1.89069852586359e-06
0.0650470745612335,1.89069852586359e-06,1,1,1,0,0,0,0,45.4161625090365,0.934737486635696,10,0,6.01964250373956,6.50470745612335e-05,1.89069852586359e-06
0.0738843107798572,1.89069852586359e-06,1,1,1,0,0,0,0,47.3678871776561,0.925911738824157,10,0,6.75512334385413,7.38843107798572e-05,1.89069852586359e-06
0.0839221658504515,1.89069852586359e-06,1,1,1,0,0,0,0,49.5690235780553,0.915886932965154,10,0,7.5905259400539,8.39221658504515e-05,1.89069852586359e-06
0.0953237547551269,1.89069852586359e-06,1,1,1,0,0,0,0,52.0488869286635,0.904500166126055,10,0,8.53942557097918,9.5323754755127e-05,1.89069852586359e-06
0.108274353128682,1.89069852586359e-06,1,1,1,0,0,0,0,54.8394491898304,0.891566403530386,10,0,9.61724184024394,0.000108274353128682,1.89069852586359e-06
0.122984407984663,1.89069852586359e-06,1,1,1,0,0,0,0,57.9753152340539,0.876875471745717,10,0,10.8414892447445,0.000122984407984663,1.89069852586359e-06
0.139692957475923,1.89069852586359e-06,1,1,1,0,0,0,0,61.4935841270801,0.860188643368796,10,0,12.23206178495,0.000139692957475923,1.89069852586359e-06
0.158671515260728,1.89069852586359e-06,1,1,1,0,0,0,0,65.4335475125316,0.841234757709111,10,0,13.8115562420875,0.000158671515260728,1.89069852586359e-06
0.1802284825953,1.89069852586359e-06,1,1,1,0,0,0,0,69.8361611691922,0.819705814432074,10,0,15.6056393754705,0.0001802284825953,1.89069852586359e-06
0.204714159849232,1.89069852586359e-06,1,1,1,0,0,0,0,74.7432049951625,0.795251968558572,10,0,17.6434650069211,0.000204714159849232,1.89069852586359e-06
0.232526438880808,1.89069852586359e-06,1,1,1,0,0,0,0,80.1960195106546,0.767475845489737,10,0,19.9581477699027,0.000232526438880808,1.89069852586359e-06
0.264117268773252,1.89069852586359e-06,1,1,1,0,0,0,0,86.233671577532,0.735926083676153,10,0,22.5873012217756,0.000264117268773253,1.89069852586359e-06
0.3,1.89069852586359e-06,1,0,0,0,0,0,0,90,0,0,0,0,,
1e-06,2.14756710302813e-06,1,1,0,0,0,0,0,20.7716535732536,1,0,0,0.771653573253569,1e-06,2.14756710302813e-06
1.13585908787189e-06,2.14756710302813e-06,1,1,0,0,0,0,0,20.7829604743721,1,0,0,0.782960474372115,1.13585908787189e-06,2.14756710302813e-06
1.29017586750115e-06,2.14756710302813e-06,1,1,0,0,0,0,0,20.7958035207633,1,0,0,0.795803520763285,1.29017586750115e-06,2.14756710302813e-06
1.46545798405418e-06,2.14756710302813e-06,1,1,0,0,0,0,0,20.8103914117227,1,0,0,0.810391411722655,1.46545798405418e-06,2.14756710302813e-06
1.66455376908235e-06,2.14756710302813e-06,1,1,0,0,0,0,0,20.8269612002417,1,0,0,0.826961200241739,1.66455376908235e-06,2.14756710302813e-06
1.89069852586359e-06,2.14756710302813e-06,1,1,0,0,0,0,0,20.8457821451153,1,0,0,0.845782145115257,1.89069852586359e-06,2.14756710302813e-06
2.14756710302813e-06,2.14756710302813e-06,1,1,0,0,0,0,0,20.8671600863922,1,0,0,0.867160086392177,2.14756710302813e-06,2.14756710302813e-06
2.4393336107892e-06,2.14756710302813e-06,1,1,0,0,0,0,0,20.8914424152716,1,0,0,0.891442415271559,2.4393336107892e-06,2.14756710302813e-06
2.77073925016626e-06,2.14756710302813e-06,1,1,0,0,0,0,0,20.9190237192039,1,0,0,0.919023719203899,2.77073925016626e-06,2.14756710302813e-06
3.14716935742468e-06,2.14756710302813e-06,1,1,0,0,0,0,0,20.9503521939308,1,0,0,0.950352193930803,3.14716935742468e-06,2.14756710302813e-06
3.57474091570274e-06,2.14756710302813e-06,1,1,0,0,0,0,0,20.9859369266585,1,0,0,0.985936926658522,3.57474091570274e-06,2.14756710302813e-06
4.06040195588842e-06,2.14756710302813e-06,1,1,0,0,0,0,0,21.0263561687168,1,0,0,1.02635616871679,4.06040195588842e-06,2.14756710302813e-06
4.61204446200864e-06,2.14756710302813e-06,1,1,0,0,0,0,0,21.0722667321336,1,0,0,1.07226673213358,4.61204446200864e-06,2.14756710302813e-06
5.23863261584172e-06,2.14756710302813e-06,1,1,0,0,0,0,0,21.1244146628198,1,0,0,1.12441466281985,5.23863261584172e-06,2.14756710302813e-06
5.95034846472589e-06,2.14756710302813e-06,1,1,0,0,0,0,0,21.1836473638036,1,0,0,1.18364736380356,5.95034846472589e-06,2.14756710302813e-06
6.75875737966343e-06,2.14756710302813e-06,1,1,0,0,0,0,0,21.2509273655151,1,0,0,1.25092736551511,6.75875737966343e-06,2.14756710302813e-06
7.67699599241187e-06,2.14756710302813e-06,1,1,0,0,0,0,0,21.3273479668912,1,0,0,1.32734796689121,7.67699599241187e-06,2.14756710302813e-06
8.71998566553707e-06,2.14756710302813e-06,1,1,0,0,0,0,0,21.4141510014649,1,0,0,1.41415100146488,8.71998566553707e-06,2.14756710302813e-06
9.90467496431285e-06,2.14756710302813e-06,1,1,0,0,0,0,0,21.5127470171403,1,0,0,1.51274701714025,9.90467496431285e-06,2.14756710302813e-06
1.12503150706319e-05,2.14756710302813e-06,1,1,0,0,0,0,0,21.6247381975731,1,0,0,1.62473819757307,1.12503150706319e-05,2.14756710302813e-06
1.27787726143993e-05,2.14756710302813e-06,1,1,0,0,0,0,0,21.7519443976292,1,0,0,1.7519443976292,1.27787726143993e-05,2.14756710302813e-06
1.45148850059138e-05,2.14756710302813e-06,1,1,0,0,0,0,0,21.8964327159966,1,0,0,1.89643271599659,1.45148850059138e-05,2.14756710302813e-06
1.64868640433825e-05,2.14756710302813e-06,1,1,0,0,0,0,0,22.0605510855055,1,0,0,2.06055108550553,1.64868640433825e-05,2.14756710302813e-06
1.87267543541843e-05,2.14756710302813e-06,1,1,0,0,0,0,0,22.246966426999,1,0,0,2.24696642699897,1.87267543541843e-05,2.14756710302813e-06
2.12709541195446e-05,2.14756710302813e-06,1,1,0,0,0,0,0,22.458707986753,1,0,0,2.45870798675303,2.12709541195446e-05,2.14756710302813e-06
2.41608065443907e-05,2.14756710302813e-06,1,1,0,0,0,0,0,22.6992165616799,1,0,0,2.69921656167986,2.41608065443907e-05,2.14756710302813e-06
2.74432716837607e-05,2.14756710302813e-06,1,1,0,0,0,0,0,22.9724004122216,1,0,0,2.97240041222161,2.74432716837607e-05,2.14756710302813e-06
3.11716895429367e-05,2.14756710302813e-06,1,1,0,0,0,0,0,23.2826987715193,1,0,0,3.28269877151928,3.11716895429367e-05,2.14756710302813e-06
3.54066468516657e-05,2.14756710302813e-06,1,1,0,0,0,0,0,23.6351539828793,1,0,0,3.63515398287929,3.54066468516657e-05,2.14756710302813e-06
4.0216961597535e-05,2.14756710302813e-06,1,1,0,0,0,0,0,24.0354934377704,1,0,0,4.03549343777035,4.0216961597535e-05,2.14756710302813e-06
4.56808013171547e-05,2.14756710302813e-06,1,1,0,0,0,0,0,24.490222645842,1,0,0,4.49022264584205,4.56808013171547e-05,2.14756710302813e-06
5.18869533173602e-05,2.14756710302813e-06,1,1,0,0,0,0,0,25.0067309493511,1,0,0,5.00673094935107,5.18869533173602e-05,2.14756710302813e-06
5.89362674675079e-05,2.14756710302813e-06,1,1,0,0,0,0,0,25.5934115998531,1,0,0,5.59341159985308,5.89362674675079e-05,2.14756710302813e-06
6.69432950082169e-05,2.14756710302813e-06,1,1,0,0,0,0,0,26.2597981484044,1,0,0,6.25979814840437,6.69432950082169e-05,2.14756710302813e-06
7.60381500071719e-05,2.14756710302813e-06,1,1,0,1,0,0,0,26.8261112092885,0.999925481613069,6,0,0.814994183300737,1.52076300014344e-06,2.14756710302813e-06
8.63686237106119e-05,2.14756710302813e-06,1,1,0,1,0,0,0,26.8448151994649,0.99991535774885,6,0,0.832189300168102,1.72737247421224e-06,2.14756710302813e-06
9.81025861486857e-05,2.14756710302813e-06,1,1,0,1,0,0,0,26.8660598743595,0.999903858465672,6,0,0.851720529928918,1.96205172297372e-06,2.14756710302813e-06
0.000111430714020719,2.14756710302813e-06,1,1,0,1,0,0,0,26.8901902865318,0.999890796900371,6,0,0.873905254750055,2.22861428041439e-06,2.14756710302813e-06
0.000126569589188487,2.14756710302813e-06,1,1,0,1,0,0,0,26.9175983315063,0.999875960802722,6,0,0.89910397605008,2.53139178376974e-06,2.14756710302813e-06
0.000143765218127954,2.14756710302813e-06,1,1,0,1,0,0,0,26.9487291014966,0.999859109086378,6,0,0.927726172641465,2.87530436255909e-06,2.14756710302813e-06
0.000163297029530521,2.14756710302813e-06,1,1,0,1,0,0,0,26.9840880993455,0.999839967911223,6,0,0.960236954754645,3.26594059061041e-06,2.14756710302813e-06
0.000185482415014726,2.14756710302813e-06,1,1,0,1,0,0,0,27.0242494286818,0.999818226233471,6,0,0.997164622071723,3.70964830029452e-06,2.14756710302813e-06
0.0002106818867349,2.14756710302813e-06,1,1,0,1,0,0,0,27.0698650918002,0.999793530751211,6,0,1.03910924858774,4.21363773469801e-06,2.14756710302813e-06
0.000239304935697832,2.14756710302813e-06,1,1,0,1,0,0,0,27.1216755443117,0.999765480163255,6,0,1.08675243380334,4.78609871395665e-06,2.14756710302813e-06
0.00027181668598498,2.14756710302813e-06,1,1,0,1,0,0,0,27.1805216754435,0.999733618648007,6,0,1.14086837870565,5.4363337196996e-06,2.14756710302813e-06
0.000308745453011258,2.14756710302813e-06,1,1,0,1,0,0,0,27.2473584052674,0.999697428456358,6,0,1.20233646652171,6.17490906022517e-06,2.14756710302813e-06
0.00035069132864196,2.14756710302813e-06,1,1,0,1,0,0,0,27.3232701154251,0.999656321498282,6,0,1.27215555268169,7.0138265728392e-06,2.14756710302813e-06
0.000398335932675836,2.14756710302813e-06,1,1,0,1,0,0,0,27.4094881584415,0.999609629786376,6,0,1.35146019620342,7.96671865351672e-06,2.14756710302813e-06
0.000452453489155772,2.14756710302813e-06,1,1,0,1,0,0,0,27.5074107228492,0.99955659458108,6,0,1.44153909625801,9.04906978311544e-06,2.14756710302813e-06
0.000513923407496927,2.14756710302813e-06,1,1,0,1,0,0,0,27.6186253675141,0.999496354061167,6,0,1.54385603351052,1.02784681499386e-05,2.14756710302813e-06
0.000583744572875471,2.14756710302813e-06,1,1,0,1,0,0,0,27.7449345791902,0.999427929319166,6,0,1.660073656532,1.16748914575094e-05,2.14756710302813e-06
0.000663051578096496,2.14756710302813e-06,1,1,0,1,0,0,0,27.8883847529342,0.999350208454129,6,0,1.79208049981182,1.32610315619299e-05,2.14756710302813e-06
0.0007531331607087,2.14756710302813e-06,1,1,0,1,0,0,0,28.0512990460812,0.999261928503259,6,0,1.94202167241248,1.5062663214174e-05,2.14756710302813e-06
0.000855453144968654,2.14756710302813e-06,1,1,0,1,0,0,0,28.2363146135585,0.999161654918786,6,0,2.1123337159571,1.71090628993731e-05,2.14756710302813e-06
0.000971674228961231,2.14756710302813e-06,1,1,0,1,0,0,0,28.4464247959379,0.99904775825659,6,0,2.3057841983913,1.94334845792246e-05,2.14756710302813e-06
0.00110368500341652,2.14756710302813e-06,1,1,0,1,0,0,0,28.685026902336,0.998918387697756,6,0,2.52551668691739,2.20737000683304e-05,2.14756710302813e-06
0.00125363064127857,2.14756710302813e-06,1,1,0,1,0,0,0,28.9559763085846,0.998771440972801,6,0,2.77510183091044,2.50726128255714e-05,2.14756710302813e-06
0.00142394775673092,2.14756710302813e-06,1,1,0,1,0,0,0,29.263647677448,0.998604530199828,6,0,3.05859538491277,2.84789551346185e-05,2.14756710302813e-06
0.0016174040001376,2.14756710302813e-06,1,1,0,1,0,0,0,29.6130042024165,0.998414943081482,6,0,3.38060411457941,3.23480800027521e-05,2.14756710302813e-06
0.00183714303231664,2.14756710302813e-06,1,1,0,1,0,0,0,30.0096758799116,0.998199598830167,6,0,3.74636065654535,3.67428606463328e-05,2.14756710302813e-06
0.00208673560897737,2.14756710302813e-06,1,1,0,1,0,0,0,30.4600479265251,0.997954998105289,6,0,4.16180854868595,4.17347121795473e-05,2.14756710302813e-06
0.00237023760544281,2.14756710302813e-06,1,1,0,1,0,0,0,30.9713605776988,0.997677166149036,6,0,4.63369881251108,4.74047521088563e-05,2.14756710302813e-06
0.00269225592455792,2.14756710302813e-06,1,1,1,0,0,0,0,31.3580781110099,0.997011244008144,10,0,0.912491927948646,2.69225592455792e-06,2.14756710302813e-06
0.00305802335878604,2.14756710302813e-06,1,1,1,0,0,0,0,31.4428775462629,0.99664595207158,10,0,0.942932999473442,3.05802335878604e-06,2.14756710302813e-06
0.00347348362300162,2.14756710302813e-06,1,1,1,0,0,0,0,31.5391707782287,0.996231031905708,10,0,0.97750976720944,3.47348362300163e-06,2.14756710302813e-06
0.00394538793976056,2.14756710302813e-06,1,1,1,0,0,0,0,31.648511515509,0.995759741064561,10,0,1.01678410307161,3.94538793976056e-06,2.14756710302813e-06
0.00448140474655716,2.14756710302813e-06,1,1,1,0,0,0,0,31.7726622806024,0.995224421079613,10,0,1.06139421438079,4.48140474655717e-06,2.14756710302813e-06
0.00509024430780916,2.14756710302813e-06,1,1,1,0,0,0,0,31.9136221200255,0.994616373009791,10,0,1.11206501472229,5.09024430780916e-06,2.14756710302813e-06
0.00578180025651317,2.14756710302813e-06,1,1,1,0,0,0,0,32.0736578878373,0.99392571608382,10,0,1.16961990377993,5.78180025651317e-06,2.14756710302813e-06
0.00656731036562049,2.14756710302813e-06,1,1,1,0,0,0,0,32.2553395325451,0.993141227137855,10,0,1.23499414756751,6.56731036562049e-06,2.14756710302813e-06
0.00745953916166527,2.14756710302813e-06,1,1,1,0,0,0,0,32.4615798596816,0.992250158239245,10,0,1.30925007648639,7.45953916166527e-06,2.14756710302813e-06
0.00847298534811372,2.14756710302813e-06,1,1,1,0,0,0,0,32.6956792857295,0.991238029532839,10,0,1.39359434817726,8.47298534811372e-06,2.14756710302813e-06
0.00962411740906029,2.14756710302813e-06,1,1,1,0,0,0,0,32.9613761423182,0.990088393943571,10,0,1.48939755568727,9.6241174090603e-06,2.14756710302813e-06
