year,zip3,state_name,state_id,season,numDonor,pWNV,pZIKV,donorGroup
2017,124,New York,NY,L,1226.34283760243,0,0,NY-124-2017-L
2017,125,New York,NY,H,3566.84900028366,0,1.40179749678284e-05,NY-125-2017-H
2017,125,New York,NY,L,3566.84900028366,0,0,NY-125-2017-L
2017,126,New York,NY,H,689.994232157611,0,0,NY-126-2017-H
2017,126,New York,NY,L,689.994232157611,0,0,NY-126-2017-L
2017,127,New York,NY,H,789.374579833744,0,0,NY-127-2017-H
2017,127,New York,NY,L,789.374579833744,0,0,NY-127-2017-L
2017,128,New York,NY,H,1791.37429197257,0,0,NY-128-2017-H
2017,128,New York,NY,L,1791.37429197257,0,0,NY-128-2017-L
2017,129,New York,NY,H,1305.13322443694,0,0,NY-129-2017-H
2017,129,New York,NY,L,1305.13322443694,0,0,NY-129-2017-L
2017,130,New York,NY,H,3087.98533956695,0,0,NY-130-2017-H
2017,130,New York,NY,L,3087.98533956695,0,0,NY-130-2017-L
2017,131,New York,NY,H,1431.27257141535,0,0,NY-131-2017-H
2017,131,New York,NY,L,1431.27257141535,0,0,NY-131-2017-L
2017,132,New York,NY,H,1826.91781124783,0,0,NY-132-2017-H
2017,132,New York,NY,L,1826.91781124783,0,0,NY-132-2017-L
2017,133,New York,NY,H,1136.31144511925,0,0,NY-133-2017-H
2017,133,New York,NY,L,1136.31144511925,0,0,NY-133-2017-L
2017,134,New York,NY,H,1490.06923179554,0,0,NY-134-2017-H
2017,134,New York,NY,L,1490.06923179554,0,0,NY-134-2017-L
2017,135,New York,NY,H,570.818902822925,0,0,NY-135-2017-H
2017,135,New York,NY,L,570.818902822925,0,0,NY-135-2017-L
2017,136,New York,NY,H,1876.61990977364,0.000532872956740942,0,NY-136-2017-H
2017,136,New York,NY,L,1876.61990977364,0,0,NY-136-2017-L
2017,137,New York,NY,H,1099.94909728543,0,0,NY-137-2017-H
2017,137,New York,NY,L,1099.94909728543,0,0,NY-137-2017-L
2017,138,New York,NY,H,1110.6733664651,0,0,NY-138-2017-H
2017,138,New York,NY,L,1110.6733664651,0,0,NY-138-2017-L
2017,139,New York,NY,H,654.4109639232,0,0,NY-139-2017-H
2017,139,New York,NY,L,654.4109639232,0,0,NY-139-2017-L
2017,140,New York,NY,H,3536.65569091049,0.000565505996283487,0,NY-140-2017-H
2017,140,New York,NY,L,3536.65569091049,0,0,NY-140-2017-L
2017,141,New York,NY,H,1590.75334533191,0,0,NY-141-2017-H
2017,141,New York,NY,L,1590.75334533191,0,0,NY-141-2017-L
2017,142,New York,NY,H,4490.23322100826,0,0,NY-142-2017-H
2017,142,New York,NY,L,4490.23322100826,0,0,NY-142-2017-L
2017,143,New York,NY,H,526.212620860619,0,0,NY-143-2017-H
2017,143,New York,NY,L,526.212620860619,0,0,NY-143-2017-L
2017,144,New York,NY,H,2423.97102711221,0.000412546185088419,0,NY-144-2017-H
2017,144,New York,NY,L,2423.97102711221,0,0,NY-144-2017-L
2017,145,New York,NY,H,2545.89698442034,0.00078557774027741,0,NY-145-2017-H
2017,145,New York,NY,L,2545.89698442034,0,0,NY-145-2017-L
2017,146,New York,NY,H,3801.01011865823,0,0,NY-146-2017-H
2017,146,New York,NY,L,3801.01011865823,0,0,NY-146-2017-L
2017,147,New York,NY,H,1428.86378449064,0,0,NY-147-2017-H
2017,147,New York,NY,L,1428.86378449064,0,0,NY-147-2017-L
2017,148,New York,NY,H,2255.51493821874,0,0,NY-148-2017-H
2017,148,New York,NY,L,2255.51493821874,0,0,NY-148-2017-L
2017,149,New York,NY,H,394.643566061803,0,0,NY-149-2017-H
