group,year,z,a1,a2,a3,a4,m1
CA-934-2017-H,2017,2,0,0,0,0,0
CA-934-2017-L,2017,2,0,0,0,0,0
CA-935-2017-H,2017,2,0,0,0,0,0
CA-935-2017-L,2017,2,0,0,0,0,0
CA-936-2017-H,2017,2,0,0,0,0,0
CA-936-2017-L,2017,2,0,0,0,0,0
CA-937-2017-H,2017,2,0,0,0,0,0
CA-937-2017-L,2017,2,0,0,0,0,0
CA-939-2017-H,2017,2,0,0,0,0,0
CA-939-2017-L,2017,2,0,0,0,0,0
CA-940-2017-H,2017,2,0,0,0,0,0
CA-940-2017-L,2017,2,0,0,0,0,0
CA-941-2017-H,2017,2,0,0,0,0,0
CA-941-2017-L,2017,2,0,0,0,0,0
CA-943-2017-H,2017,2,0,0,0,0,0
CA-943-2017-L,2017,2,0,0,0,0,0
CA-944-2017-H,2017,2,0,0,0,0,0
CA-944-2017-L,2017,2,0,0,0,0,0
CA-945-2017-H,2017,2,0,0,0,0,0
CA-945-2017-L,2017,2,0,0,0,0,0
CA-946-2017-H,2017,2,0,0,0,0,0
CA-946-2017-L,2017,2,0,0,0,0,0
CA-947-2017-H,2017,2,0,0,0,0,0
CA-947-2017-L,2017,2,0,0,0,0,0
CA-948-2017-H,2017,2,0,0,0,0,0
CA-948-2017-L,2017,2,0,0,0,0,0
CA-949-2017-H,2017,2,0,0,0,0,0
CA-949-2017-L,2017,2,0,0,0,0,0
CA-950-2017-H,2017,2,0,0,0,0,0
CA-950-2017-L,2017,2,0,0,0,0,0
CA-951-2017-H,2017,2,0,0,0,0,0
CA-951-2017-L,2017,2,0,0,0,0,0
CA-952-2017-H,2017,2,0,0,0,0,0
CA-952-2017-L,2017,2,0,0,0,0,0
CA-953-2017-H,2017,2,0,0,0,0,0
CA-953-2017-L,2017,2,0,0,0,0,0
CA-954-2017-H,2017,2,0,0,0,0,0
CA-954-2017-L,2017,2,0,0,0,0,0
CA-955-2017-H,2017,2,0,0,0,0,0
CA-955-2017-L,2017,2,0,0,0,0,0
CA-956-2017-H,2017,2,0,0,0,0,0
CA-956-2017-L,2017,2,0,0,0,0,0
CA-957-2017-H,2017,2,0,0,0,0,0
CA-957-2017-L,2017,2,0,0,0,0,0
CA-958-2017-H,2017,2,0,0,0,0,0
CA-958-2017-L,2017,2,0,0,0,0,0
CA-959-2017-H,2017,2,0,0,0,0,0
CA-959-2017-L,2017,2,0,0,0,0,0
CA-960-2017-H,2017,2,0,0,0,0,0
CA-960-2017-L,2017,2,0,0,0,0,0
CA-961-2017-H,2017,2,0,0,0,0,0
CA-961-2017-L,2017,2,0,0,0,0,0
HI-967-2017-H,2017,2,0,0,0,0,0
HI-967-2017-L,2017,2,0,0,0,0,0
HI-968-2017-H,2017,2,0,0,0,0,0
HI-968-2017-L,2017,2,0,0,0,0,0
OR-970-2017-H,2017,2,0,0,0,0,0
OR-970-2017-L,2017,2,0,0,0,0,0
OR-971-2017-H,2017,2,0,0,0,0,0
OR-971-2017-L,2017,2,0,0,0,0,0
OR-972-2017-H,2017,2,0,0,0,0,0
OR-972-2017-L,2017,2,0,0,0,0,0
OR-973-2017-H,2017,2,0,0,0,0,0
OR-973-2017-L,2017,2,0,0,0,0,0
OR-974-2017-H,2017,2,0,0,0,0,0
OR-974-2017-L,2017,2,0,0,0,0,0
OR-975-2017-H,2017,2,0,0,0,0,0
OR-975-2017-L,2017,2,0,0,0,0,0
OR-976-2017-H,2017,2,0,0,0,0,0
OR-976-2017-L,2017,2,0,0,0,0,0
OR-977-2017-H,2017,2,0,0,0,0,0
OR-977-2017-L,2017,2,0,0,0,0,0
OR-978-2017-H,2017,2,0,0,0,0,0
OR-978-2017-L,2017,2,0,0,0,0,0
OR-979-2017-H,2017,2,0,0,0,0,0
OR-979-2017-L,2017,2,0,0,0,0,0
WA-980-2017-H,2017,2,0,0,0,0,0
WA-980-2017-L,2017,2,0,0,0,0,0
WA-981-2017-H,2017,2,0,0,0,0,0
WA-981-2017-L,2017,2,0,0,0,0,0
WA-982-2017-H,2017,2,0,0,0,0,0
WA-982-2017-L,2017,2,0,0,0,0,0
WA-983-2017-H,2017,2,0,0,0,0,0
WA-983-2017-L,2017,2,0,0,0,0,0
WA-984-2017-H,2017,2,0,0,0,0,0
WA-984-2017-L,2017,2,0,0,0,0,0
WA-985-2017-H,2017,2,0,0,0,0,0
WA-985-2017-L,2017,2,0,0,0,0,0
WA-986-2017-H,2017,2,0,0,0,0,0
WA-986-2017-L,2017,2,0,0,0,0,0
WA-988-2017-H,2017,2,0,0,0,0,0
WA-988-2017-L,2017,2,0,0,0,0,0
WA-989-2017-H,2017,2,0,0,0,0,0
WA-989-2017-L,2017,2,0,0,0,0,0
WA-990-2017-H,2017,2,0,0,0,0,0
WA-990-2017-L,2017,2,0,0,0,0,0
WA-991-2017-H,2017,2,0,0,0,0,0
WA-991-2017-L,2017,2,0,0,0,0,0
WA-992-2017-H,2017,2,0,0,0,0,0
WA-992-2017-L,2017,2,0,0,0,0,0
WA-993-2017-H,2017,2,0,0,0,0,0
WA-993-2017-L,2017,2,0,0,0,0,0
WA-994-2017-H,2017,2,0,0,0,0,0
WA-994-2017-L,2017,2,0,0,0,0,0
AK-995-2017-H,2017,2,0,0,0,0,0
AK-995-2017-L,2017,2,0,0,0,0,0
AK-996-2017-H,2017,2,0,0,0,0,0
AK-996-2017-L,2017,2,0,0,0,0,0
AK-997-2017-H,2017,2,0,0,0,0,0
AK-997-2017-L,2017,2,0,0,0,0,0
AK-998-2017-H,2017,2,0,0,0,0,0
AK-998-2017-L,2017,2,0,0,0,0,0
AK-999-2017-H,2017,2,0,0,0,0,0
AK-999-2017-L,2017,2,0,0,0,0,0
PR-006-2018-H,2018,2,0,0,0,0,0
PR-006-2018-L,2018,2,0,0,0,0,0
PR-007-2018-H,2018,2,0,0,0,0,0
PR-007-2018-L,2018,2,0,0,0,0,0
PR-009-2018-H,2018,2,0,0,0,0,0
PR-009-2018-L,2018,2,0,0,0,0,0
MA-010-2018-H,2018,2,0,0,0,0,0
MA-010-2018-L,2018,2,0,0,0,0,0
MA-011-2018-H,2018,2,0,0,0,0,0
MA-011-2018-L,2018,2,0,0,0,0,0
MA-012-2018-H,2018,2,0,0,0,0,0
MA-012-2018-L,2018,2,0,0,0,0,0
MA-013-2018-H,2018,2,0,0,0,0,0
MA-013-2018-L,2018,2,0,0,0,0,0
MA-014-2018-H,2018,2,0,0,0,0,0
MA-014-2018-L,2018,2,0,0,0,0,0
MA-015-2018-H,2018,2,0,0,0,0,0
MA-015-2018-L,2018,2,0,0,0,0,0
MA-016-2018-H,2018,2,0,0,0,0,0
MA-016-2018-L,2018,2,0,0,0,0,0
MA-017-2018-H,2018,2,0,0,0,0,0
MA-017-2018-L,2018,2,0,0,0,0,0
MA-018-2018-H,2018,2,0,0,0,0,0
MA-018-2018-L,2018,2,0,0,0,0,0
MA-019-2018-H,2018,2,0,0,0,0,0
MA-019-2018-L,2018,2,0,0,0,0,0
MA-020-2018-H,2018,2,0,0,0,0,0
MA-020-2018-L,2018,2,0,0,0,0,0
MA-021-2018-H,2018,2,0,0,0,0,0
MA-021-2018-L,2018,2,0,0,0,0,0
MA-022-2018-H,2018,2,0,0,0,0,0
MA-022-2018-L,2018,2,0,0,0,0,0
MA-023-2018-H,2018,2,0,0,0,0,0
MA-023-2018-L,2018,2,0,0,0,0,0
MA-024-2018-H,2018,2,0,0,0,0,0
MA-024-2018-L,2018,2,0,0,0,0,0
MA-025-2018-H,2018,2,0,0,0,0,0
MA-025-2018-L,2018,2,0,0,0,0,0
MA-026-2018-H,2018,2,0,0,0,0,0
MA-026-2018-L,2018,2,0,0,0,0,0
MA-027-2018-H,2018,2,0,0,0,0,0
MA-027-2018-L,2018,2,0,0,0,0,0
RI-028-2018-H,2018,2,0,0,0,0,0
RI-028-2018-L,2018,2,0,0,0,0,0
RI-029-2018-H,2018,2,0,0,0,0,0
RI-029-2018-L,2018,2,0,0,0,0,0
NH-030-2018-H,2018,2,0,0,0,0,0
NH-030-2018-L,2018,2,0,0,0,0,0
NH-031-2018-H,2018,2,0,0,0,0,0
NH-031-2018-L,2018,2,0,0,0,0,0
NH-032-2018-H,2018,2,0,0,0,0,0
NH-032-2018-L,2018,2,0,0,0,0,0
NH-033-2018-H,2018,2,0,0,0,0,0
NH-033-2018-L,2018,2,0,0,0,0,0
NH-034-2018-H,2018,2,0,0,0,0,0
NH-034-2018-L,2018,2,0,0,0,0,0
NH-035-2018-H,2018,2,0,0,0,0,0
NH-035-2018-L,2018,2,0,0,0,0,0
NH-036-2018-H,2018,2,0,0,0,0,0
NH-036-2018-L,2018,2,0,0,0,0,0
NH-037-2018-H,2018,2,0,0,0,0,0
NH-037-2018-L,2018,2,0,0,0,0,0
NH-038-2018-H,2018,2,0,0,0,0,0
NH-038-2018-L,2018,2,0,0,0,0,0
ME-039-2018-H,2018,2,0,0,0,0,0
ME-039-2018-L,2018,2,0,0,0,0,0
ME-040-2018-H,2018,2,0,0,0,0,0
ME-040-2018-L,2018,2,0,0,0,0,0
ME-041-2018-H,2018,2,0,0,0,0,0
ME-041-2018-L,2018,2,0,0,0,0,0
ME-042-2018-H,2018,2,0,0,0,0,0
ME-042-2018-L,2018,2,0,0,0,0,0
ME-043-2018-H,2018,2,0,0,0,0,0
ME-043-2018-L,2018,2,0,0,0,0,0
ME-044-2018-H,2018,2,0,0,0,0,0
ME-044-2018-L,2018,2,0,0,0,0,0
ME-045-2018-H,2018,2,0,0,0,0,0
ME-045-2018-L,2018,2,0,0,0,0,0
ME-046-2018-H,2018,2,0,0,0,0,0
ME-046-2018-L,2018,2,0,0,0,0,0
ME-047-2018-H,2018,2,0,0,0,0,0
ME-047-2018-L,2018,2,0,0,0,0,0
ME-048-2018-H,2018,2,0,0,0,0,0
ME-048-2018-L,2018,2,0,0,0,0,0
ME-049-2018-H,2018,2,0,0,0,0,0
ME-049-2018-L,2018,2,0,0,0,0,0
VT-050-2018-H,2018,2,0,0,0,0,0
VT-050-2018-L,2018,2,0,0,0,0,0
VT-051-2018-H,2018,2,0,0,0,0,0
VT-051-2018-L,2018,2,0,0,0,0,0
VT-052-2018-H,2018,2,0,0,0,0,0
VT-052-2018-L,2018,2,0,0,0,0,0
VT-053-2018-H,2018,2,0,0,0,0,0
VT-053-2018-L,2018,2,0,0,0,0,0
VT-054-2018-H,2018,2,0,0,0,0,0
VT-054-2018-L,2018,2,0,0,0,0,0
VT-056-2018-H,2018,2,0,0,0,0,0
VT-056-2018-L,2018,2,0,0,0,0,0
VT-057-2018-H,2018,2,0,0,0,0,0
VT-057-2018-L,2018,2,0,0,0,0,0
VT-058-2018-H,2018,2,0,0,0,0,0
VT-058-2018-L,2018,2,0,0,0,0,0
VT-059-2018-H,2018,2,0,0,0,0,0
VT-059-2018-L,2018,2,0,0,0,0,0
CT-060-2018-H,2018,2,0,0,0,0,0
CT-060-2018-L,2018,2,0,0,0,0,0
CT-061-2018-H,2018,2,0,0,0,0,0
CT-061-2018-L,2018,2,0,0,0,0,0
CT-062-2018-H,2018,2,0,0,0,0,0
CT-062-2018-L,2018,2,0,0,0,0,0
CT-063-2018-H,2018,2,0,0,0,0,0
CT-063-2018-L,2018,2,0,0,0,0,0
CT-064-2018-H,2018,2,0,0,0,0,0
CT-064-2018-L,2018,2,0,0,0,0,0
CT-065-2018-H,2018,2,0,0,0,0,0
CT-065-2018-L,2018,2,0,0,0,0,0
CT-066-2018-H,2018,2,0,0,0,0,0
CT-066-2018-L,2018,2,0,0,0,0,0
CT-067-2018-H,2018,2,0,0,0,0,0
CT-067-2018-L,2018,2,0,0,0,0,0
CT-068-2018-H,2018,2,0,0,0,0,0
CT-068-2018-L,2018,2,0,0,0,0,0
CT-069-2018-H,2018,2,0,0,0,0,0
CT-069-2018-L,2018,2,0,0,0,0,0
NJ-070-2018-H,2018,2,0,0,0,0,0
NJ-070-2018-L,2018,2,0,0,0,0,0
NJ-071-2018-H,2018,2,0,0,0,0,0
NJ-071-2018-L,2018,2,0,0,0,0,0
NJ-072-2018-H,2018,2,0,0,0,0,0
NJ-072-2018-L,2018,2,0,0,0,0,0
NJ-073-2018-H,2018,2,0,0,0,0,0
NJ-073-2018-L,2018,2,0,0,0,0,0
NJ-074-2018-H,2018,2,0,0,0,0,0
NJ-074-2018-L,2018,2,0,0,0,0,0
NJ-075-2018-H,2018,2,0,0,0,0,0
NJ-075-2018-L,2018,2,0,0,0,0,0
NJ-076-2018-H,2018,2,0,0,0,0,0
NJ-076-2018-L,2018,2,0,0,0,0,0
NJ-077-2018-H,2018,2,0,0,0,0,0
NJ-077-2018-L,2018,2,0,0,0,0,0
NJ-078-2018-H,2018,2,0,0,0,0,0
NJ-078-2018-L,2018,2,0,0,0,0,0
NJ-079-2018-H,2018,2,0,0,0,0,0
NJ-079-2018-L,2018,2,0,0,0,0,0
NJ-080-2018-H,2018,2,0,0,0,0,0
NJ-080-2018-L,2018,2,0,0,0,0,0
NJ-081-2018-H,2018,2,0,0,0,0,0
NJ-081-2018-L,2018,2,0,0,0,0,0
NJ-082-2018-H,2018,2,0,0,0,0,0
NJ-082-2018-L,2018,2,0,0,0,0,0
NJ-083-2018-H,2018,2,0,0,0,0,0
NJ-083-2018-L,2018,2,0,0,0,0,0
NJ-084-2018-H,2018,2,0,0,0,0,0
NJ-084-2018-L,2018,2,0,0,0,0,0
NJ-085-2018-H,2018,2,0,0,0,0,0
NJ-085-2018-L,2018,2,0,0,0,0,0
NJ-086-2018-H,2018,2,0,0,0,0,0
NJ-086-2018-L,2018,2,0,0,0,0,0
NJ-087-2018-H,2018,2,0,0,0,0,0
NJ-087-2018-L,2018,2,0,0,0,0,0
NJ-088-2018-H,2018,2,0,0,0,0,0
NJ-088-2018-L,2018,2,0,0,0,0,0
NJ-089-2018-H,2018,2,0,0,0,0,0
NJ-089-2018-L,2018,2,0,0,0,0,0
NY-100-2018-H,2018,2,0,0,0,0,0
NY-100-2018-L,2018,2,0,0,0,0,0
NY-101-2018-H,2018,2,0,0,0,0,0
NY-101-2018-L,2018,2,0,0,0,0,0
NY-102-2018-H,2018,2,0,0,0,0,0
NY-102-2018-L,2018,2,0,0,0,0,0
NY-103-2018-H,2018,2,0,0,0,0,0
NY-103-2018-L,2018,2,0,0,0,0,0
NY-104-2018-H,2018,2,0,0,0,0,0
NY-104-2018-L,2018,2,0,0,0,0,0
NY-105-2018-H,2018,2,0,0,0,0,0
NY-105-2018-L,2018,2,0,0,0,0,0
NY-106-2018-H,2018,2,0,0,0,0,0
NY-106-2018-L,2018,2,0,0,0,0,0
NY-107-2018-H,2018,2,0,0,0,0,0
NY-107-2018-L,2018,2,0,0,0,0,0
NY-108-2018-H,2018,2,0,0,0,0,0
NY-108-2018-L,2018,2,0,0,0,0,0
NY-109-2018-H,2018,2,0,0,0,0,0
NY-109-2018-L,2018,2,0,0,0,0,0
NY-110-2018-H,2018,2,0,0,0,0,0
NY-110-2018-L,2018,2,0,0,0,0,0
NY-111-2018-H,2018,2,0,0,0,0,0
NY-111-2018-L,2018,2,0,0,0,0,0
NY-112-2018-H,2018,2,0,0,0,0,0
NY-112-2018-L,2018,2,0,0,0,0,0
NY-113-2018-H,2018,2,0,0,0,0,0
NY-113-2018-L,2018,2,0,0,0,0,0
NY-114-2018-H,2018,2,0,0,0,0,0
NY-114-2018-L,2018,2,0,0,0,0,0
NY-115-2018-H,2018,2,0,0,0,0,0
NY-115-2018-L,2018,2,0,0,0,0,0
NY-116-2018-H,2018,2,0,0,0,0,0
NY-116-2018-L,2018,2,0,0,0,0,0
NY-117-2018-H,2018,2,0,0,0,0,0
NY-117-2018-L,2018,2,0,0,0,0,0
NY-118-2018-H,2018,2,0,0,0,0,0
NY-118-2018-L,2018,2,0,0,0,0,0
NY-119-2018-H,2018,2,0,0,0,0,0
NY-119-2018-L,2018,2,0,0,0,0,0
NY-120-2018-H,2018,2,0,0,0,0,0
NY-120-2018-L,2018,2,0,0,0,0,0
NY-121-2018-H,2018,2,0,0,0,0,0
NY-121-2018-L,2018,2,0,0,0,0,0
NY-122-2018-H,2018,2,0,0,0,0,0
NY-122-2018-L,2018,2,0,0,0,0,0
NY-123-2018-H,2018,2,0,0,0,0,0
NY-123-2018-L,2018,2,0,0,0,0,0
NY-124-2018-H,2018,2,0,0,0,0,0
NY-124-2018-L,2018,2,0,0,0,0,0
NY-125-2018-H,2018,2,0,0,0,0,0
NY-125-2018-L,2018,2,0,0,0,0,0
NY-126-2018-H,2018,2,0,0,0,0,0
NY-126-2018-L,2018,2,0,0,0,0,0
NY-127-2018-H,2018,2,0,0,0,0,0
NY-127-2018-L,2018,2,0,0,0,0,0
NY-128-2018-H,2018,2,0,0,0,0,0
NY-128-2018-L,2018,2,0,0,0,0,0
NY-129-2018-H,2018,2,0,0,0,0,0
NY-129-2018-L,2018,2,0,0,0,0,0
NY-130-2018-H,2018,2,0,0,0,0,0
NY-130-2018-L,2018,2,0,0,0,0,0
NY-131-2018-H,2018,2,0,0,0,0,0
NY-131-2018-L,2018,2,0,0,0,0,0
NY-132-2018-H,2018,2,0,0,0,0,0
NY-132-2018-L,2018,2,0,0,0,0,0
NY-133-2018-H,2018,2,0,0,0,0,0
NY-133-2018-L,2018,2,0,0,0,0,0
NY-134-2018-H,2018,2,0,0,0,0,0
NY-134-2018-L,2018,2,0,0,0,0,0
NY-135-2018-H,2018,2,0,0,0,0,0
NY-135-2018-L,2018,2,0,0,0,0,0
NY-136-2018-H,2018,2,0,0,0,0,0
NY-136-2018-L,2018,2,0,0,0,0,0
NY-137-2018-H,2018,2,0,0,0,0,0
NY-137-2018-L,2018,2,0,0,0,0,0
NY-138-2018-H,2018,2,0,0,0,0,0
NY-138-2018-L,2018,2,0,0,0,0,0
NY-139-2018-H,2018,2,0,0,0,0,0
NY-139-2018-L,2018,2,0,0,0,0,0
NY-140-2018-H,2018,2,0,0,0,0,0
NY-140-2018-L,2018,2,0,0,0,0,0
NY-141-2018-H,2018,2,0,0,0,0,0
NY-141-2018-L,2018,2,0,0,0,0,0
NY-142-2018-H,2018,2,0,0,0,0,0
NY-142-2018-L,2018,2,0,0,0,0,0
NY-143-2018-H,2018,2,0,0,0,0,0
NY-143-2018-L,2018,2,0,0,0,0,0
NY-144-2018-H,2018,2,0,0,0,0,0
NY-144-2018-L,2018,2,0,0,0,0,0
NY-145-2018-H,2018,2,0,0,0,0,0
NY-145-2018-L,2018,2,0,0,0,0,0
NY-146-2018-H,2018,2,0,0,0,0,0
NY-146-2018-L,2018,2,0,0,0,0,0
NY-147-2018-H,2018,2,0,0,0,0,0
NY-147-2018-L,2018,2,0,0,0,0,0
NY-148-2018-H,2018,2,0,0,0,0,0
NY-148-2018-L,2018,2,0,0,0,0,0
NY-149-2018-H,2018,2,0,0,0,0,0
NY-149-2018-L,2018,2,0,0,0,0,0
PA-150-2018-H,2018,2,0,0,0,0,0
PA-150-2018-L,2018,2,0,0,0,0,0
PA-151-2018-H,2018,2,0,0,0,0,0
PA-151-2018-L,2018,2,0,0,0,0,0
PA-152-2018-H,2018,2,0,0,0,0,0
PA-152-2018-L,2018,2,0,0,0,0,0
PA-153-2018-H,2018,2,0,0,0,0,0
PA-153-2018-L,2018,2,0,0,0,0,0
PA-154-2018-H,2018,2,0,0,0,0,0
PA-154-2018-L,2018,2,0,0,0,0,0
PA-155-2018-H,2018,2,0,0,0,0,0
PA-155-2018-L,2018,2,0,0,0,0,0
PA-156-2018-H,2018,2,0,0,0,0,0
PA-156-2018-L,2018,2,0,0,0,0,0
PA-157-2018-H,2018,2,0,0,0,0,0
PA-157-2018-L,2018,2,0,0,0,0,0
PA-158-2018-H,2018,2,0,0,0,0,0
PA-158-2018-L,2018,2,0,0,0,0,0
PA-159-2018-H,2018,2,0,0,0,0,0
PA-159-2018-L,2018,2,0,0,0,0,0
PA-160-2018-H,2018,2,0,0,0,0,0
PA-160-2018-L,2018,2,0,0,0,0,0
PA-161-2018-H,2018,2,0,0,0,0,0
PA-161-2018-L,2018,2,0,0,0,0,0
PA-162-2018-H,2018,2,0,0,0,0,0
PA-162-2018-L,2018,2,0,0,0,0,0
PA-163-2018-H,2018,2,0,0,0,0,0
PA-163-2018-L,2018,2,0,0,0,0,0
PA-164-2018-H,2018,2,0,0,0,0,0
PA-164-2018-L,2018,2,0,0,0,0,0
PA-165-2018-H,2018,2,0,0,0,0,0
PA-165-2018-L,2018,2,0,0,0,0,0
PA-166-2018-H,2018,2,0,0,0,0,0
PA-166-2018-L,2018,2,0,0,0,0,0
PA-167-2018-H,2018,2,0,0,0,0,0
PA-167-2018-L,2018,2,0,0,0,0,0
PA-168-2018-H,2018,2,0,0,0,0,0
PA-168-2018-L,2018,2,0,0,0,0,0
PA-169-2018-H,2018,2,0,0,0,0,0
PA-169-2018-L,2018,2,0,0,0,0,0
PA-170-2018-H,2018,2,0,0,0,0,0
PA-170-2018-L,2018,2,0,0,0,0,0
PA-171-2018-H,2018,2,0,0,0,0,0
PA-171-2018-L,2018,2,0,0,0,0,0
PA-172-2018-H,2018,2,0,0,0,0,0
PA-172-2018-L,2018,2,0,0,0,0,0
PA-173-2018-H,2018,2,0,0,0,0,0
PA-173-2018-L,2018,2,0,0,0,0,0
PA-174-2018-H,2018,2,0,0,0,0,0
PA-174-2018-L,2018,2,0,0,0,0,0
PA-175-2018-H,2018,2,0,0,0,0,0
PA-175-2018-L,2018,2,0,0,0,0,0
PA-176-2018-H,2018,2,0,0,0,0,0
PA-176-2018-L,2018,2,0,0,0,0,0
PA-177-2018-H,2018,2,0,0,0,0,0
PA-177-2018-L,2018,2,0,0,0,0,0
PA-178-2018-H,2018,2,0,0,0,0,0
PA-178-2018-L,2018,2,0,0,0,0,0
PA-179-2018-H,2018,2,0,0,0,0,0
PA-179-2018-L,2018,2,0,0,0,0,0
PA-180-2018-H,2018,2,0,0,0,0,0
PA-180-2018-L,2018,2,0,0,0,0,0
PA-181-2018-H,2018,2,0,0,0,0,0
PA-181-2018-L,2018,2,0,0,0,0,0
PA-182-2018-H,2018,2,0,0,0,0,0
PA-182-2018-L,2018,2,0,0,0,0,0
PA-183-2018-H,2018,2,0,0,0,0,0
PA-183-2018-L,2018,2,0,0,0,0,0
PA-184-2018-H,2018,2,0,0,0,0,0
PA-184-2018-L,2018,2,0,0,0,0,0
PA-185-2018-H,2018,2,0,0,0,0,0
PA-185-2018-L,2018,2,0,0,0,0,0
PA-186-2018-H,2018,2,0,0,0,0,0
PA-186-2018-L,2018,2,0,0,0,0,0
PA-187-2018-H,2018,2,0,0,0,0,0
PA-187-2018-L,2018,2,0,0,0,0,0
PA-188-2018-H,2018,2,0,0,0,0,0
PA-188-2018-L,2018,2,0,0,0,0,0
PA-189-2018-H,2018,2,0,0,0,0,0
PA-189-2018-L,2018,2,0,0,0,0,0
PA-190-2018-H,2018,2,0,0,0,0,0
PA-190-2018-L,2018,2,0,0,0,0,0
PA-191-2018-H,2018,2,0,0,0,0,0
PA-191-2018-L,2018,2,0,0,0,0,0
PA-193-2018-H,2018,2,0,0,0,0,0
PA-193-2018-L,2018,2,0,0,0,0,0
PA-194-2018-H,2018,2,0,0,0,0,0
PA-194-2018-L,2018,2,0,0,0,0,0
PA-195-2018-H,2018,2,0,0,0,0,0
PA-195-2018-L,2018,2,0,0,0,0,0
PA-196-2018-H,2018,2,0,0,0,0,0
PA-196-2018-L,2018,2,0,0,0,0,0
DE-197-2018-H,2018,2,0,0,0,0,0
DE-197-2018-L,2018,2,0,0,0,0,0
DE-198-2018-H,2018,2,0,0,0,0,0
DE-198-2018-L,2018,2,0,0,0,0,0
DE-199-2018-H,2018,2,0,0,0,0,0
DE-199-2018-L,2018,2,0,0,0,0,0
DC-200-2018-H,2018,2,0,0,0,0,0
DC-200-2018-L,2018,2,0,0,0,0,0
VA-201-2018-H,2018,2,0,0,0,0,0
VA-201-2018-L,2018,2,0,0,0,0,0
DC-203-2018-H,2018,2,0,0,0,0,0
DC-203-2018-L,2018,2,0,0,0,0,0
DC-205-2018-H,2018,2,0,0,0,0,0
DC-205-2018-L,2018,2,0,0,0,0,0
MD-206-2018-H,2018,2,0,0,0,0,0
MD-206-2018-L,2018,2,0,0,0,0,0
MD-207-2018-H,2018,2,0,0,0,0,0
MD-207-2018-L,2018,2,0,0,0,0,0
MD-208-2018-H,2018,2,0,0,0,0,0
MD-208-2018-L,2018,2,0,0,0,0,0
MD-209-2018-H,2018,2,0,0,0,0,0
MD-209-2018-L,2018,2,0,0,0,0,0
MD-210-2018-H,2018,2,0,0,0,0,0
MD-210-2018-L,2018,2,0,0,0,0,0
MD-211-2018-H,2018,2,0,0,0,0,0
MD-211-2018-L,2018,2,0,0,0,0,0
MD-212-2018-H,2018,2,0,0,0,0,0
MD-212-2018-L,2018,2,0,0,0,0,0
MD-214-2018-H,2018,2,0,0,0,0,0
MD-214-2018-L,2018,2,0,0,0,0,0
MD-215-2018-H,2018,2,0,0,0,0,0
MD-215-2018-L,2018,2,0,0,0,0,0
MD-216-2018-H,2018,2,0,0,0,0,0
MD-216-2018-L,2018,2,0,0,0,0,0
MD-217-2018-H,2018,2,0,0,0,0,0
MD-217-2018-L,2018,2,0,0,0,0,0
MD-218-2018-H,2018,2,0,0,0,0,0
MD-218-2018-L,2018,2,0,0,0,0,0
MD-219-2018-H,2018,2,0,0,0,0,0
MD-219-2018-L,2018,2,0,0,0,0,0
VA-220-2018-H,2018,2,0,0,0,0,0
VA-220-2018-L,2018,2,0,0,0,0,0
VA-221-2018-H,2018,2,0,0,0,0,0
VA-221-2018-L,2018,2,0,0,0,0,0
VA-222-2018-H,2018,2,0,0,0,0,0
VA-222-2018-L,2018,2,0,0,0,0,0
VA-223-2018-H,2018,2,0,0,0,0,0
VA-223-2018-L,2018,2,0,0,0,0,0
VA-224-2018-H,2018,2,0,0,0,0,0
VA-224-2018-L,2018,2,0,0,0,0,0
VA-225-2018-H,2018,2,0,0,0,0,0
VA-225-2018-L,2018,2,0,0,0,0,0
VA-226-2018-H,2018,2,0,0,0,0,0
VA-226-2018-L,2018,2,0,0,0,0,0
VA-227-2018-H,2018,2,0,0,0,0,0
VA-227-2018-L,2018,2,0,0,0,0,0
VA-228-2018-H,2018,2,0,0,0,0,0
VA-228-2018-L,2018,2,0,0,0,0,0
VA-229-2018-H,2018,2,0,0,0,0,0
VA-229-2018-L,2018,2,0,0,0,0,0
VA-230-2018-H,2018,2,0,0,0,0,0
VA-230-2018-L,2018,2,0,0,0,0,0
VA-231-2018-H,2018,2,0,0,0,0,0
VA-231-2018-L,2018,2,0,0,0,0,0
VA-232-2018-H,2018,2,0,0,0,0,0
VA-232-2018-L,2018,2,0,0,0,0,0
VA-233-2018-H,2018,2,0,0,0,0,0
VA-233-2018-L,2018,2,0,0,0,0,0
VA-234-2018-H,2018,2,0,0,0,0,0
VA-234-2018-L,2018,2,0,0,0,0,0
VA-235-2018-H,2018,2,0,0,0,0,0
VA-235-2018-L,2018,2,0,0,0,0,0
VA-236-2018-H,2018,2,0,0,0,0,0
VA-236-2018-L,2018,2,0,0,0,0,0
VA-237-2018-H,2018,2,0,0,0,0,0
VA-237-2018-L,2018,2,0,0,0,0,0
VA-238-2018-H,2018,2,0,0,0,0,0
VA-238-2018-L,2018,2,0,0,0,0,0
VA-239-2018-H,2018,2,0,0,0,0,0
VA-239-2018-L,2018,2,0,0,0,0,0
VA-240-2018-H,2018,2,0,0,0,0,0
VA-240-2018-L,2018,2,0,0,0,0,0
VA-241-2018-H,2018,2,0,0,0,0,0
VA-241-2018-L,2018,2,0,0,0,0,0
VA-242-2018-H,2018,2,0,0,0,0,0
VA-242-2018-L,2018,2,0,0,0,0,0
VA-243-2018-H,2018,2,0,0,0,0,0
