"","z1","z2","z3","z4","z5","m11","m12","m13","m14","m15","m21","m22","m23","m24","m25","a11","a12","a13","a14","a15","a21","a22","a23","a24","a25","a31","a32","a33","a34","a35","obj_cost","","","","","","",""
"221",1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,6559386.43730816,97983.6784179456,1459000,30000,0.00105523645679961,0.00013700600185971,9.85838922036443e-06,1.07669938879518e-05
"222",1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,6559441.56238144,96967.3370507904,1566000,120000,0.000959621254648798,9.13578164014988e-05,7.49684902671329e-06,1.11310575468518e-05
"223",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,6559579.195257,97964.68603162,1463000,0,0.00108002154681397,0.00013800224282099,9.5494077958252e-06,1.08743343004313e-05
"224",1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,6559598.63249176,96959.8637833883,1706000,24000,0.000991945863272409,8.35257711809259e-05,8.51606209326873e-06,1.08155327274714e-05
"225",1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,6560013.395536,98225.95602976,1242000,6000,0.00106311977251839,0.000138637771047503,3.33077445994511e-05,1.31752595072682e-05
"226",1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,6560144.36994698,97890.7466003535,1491000,6000,0.00106326644177395,0.000136990797379582,6.44180597030692e-06,1.27991911920559e-05
"227",1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,6560308.1824496,97221.483850336,1294000,144000,0.000951171525242558,0.000133197744421423,2.34527568103733e-05,1.09729557840392e-05
"228",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,6560356.33132938,96866.9335244708,1738000,0,0.001,8.34635965212784e-05,5.06410148616451e-06,1.286612255858e-05
"229",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,6560641.12811542,97942.7232258972,1454000,0,0.00107833731099554,0.00013705748395012,7.95386035430289e-06,1.31094755035298e-05
"230",1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,6560718.8802432,97227.265331712,1254000,96000,0.000967280887212686,0.000139035320515795,3.05906629170955e-05,1.18767771139994e-05
"231",1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,1,6560951.36128758,97943.8465140828,1490000,6000,0.00106071071974078,0.000137060499557861,9.39355589738634e-06,1.08737573196526e-05
"232",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,6560995.50230816,97984.7753179456,1446000,0,0.00108164533698262,0.000137994451427536,1.14285730763118e-05,1.09671610161691e-05
"233",1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,6561083.0224496,97979.179850336,1462000,30000,0.00105531753219576,0.000132199113913324,8.41764586811438e-06,1.2999302401904e-05
"234",1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,6561251.890536,97982.55512976,1423000,54000,0.00104721305754807,0.000137002986853104,8.99089471964325e-06,1.20388754269859e-05
"235",1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,6561271.89501744,97963.5085665504,1473000,30000,0.00105397130236263,0.000137033592553256,8.46085721419573e-06,1.07679753713606e-05
"236",1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,6561463.8519184,96958.7420538774,1670000,48000,0.000983854738898123,8.35265986727707e-05,7.64183676434546e-06,1.20989560844192e-05
"237",1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,6561533.60824528,97962.3852783648,1437000,24000,0.001071955556909,0.000137030577242248,7.03248916931721e-06,1.30404659900598e-05
"238",1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,6561798.04507296,97217.361032847,1346000,96000,0.000967280247414603,0.000131229003004804,2.3841792781666e-05,1.20990023145375e-05
"239",1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,6561902.175536,98205.76402976,1256000,6000,0.00106185797402033,0.000138645715325323,3.19169505969763e-05,1.31767348060085e-05
"240",1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,6561986.57533028,97947.2477644648,1583000,30000,0.00105405479526605,9.14442769043817e-05,7.10499004757041e-06,1.29434273335641e-05
"241",1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,6562029.82765626,97870.5767489583,1505000,6000,0.00106200174090028,0.000137018411138091,5.04224284127665e-06,1.28005924168213e-05
"242",1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,6562124.10694698,97117.4963003535,1466000,24000,0.00099214800295345,9.110466029521e-05,2.91715211922541e-05,1.28748626549457e-05
"243",1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,6562265.9829548,97968.4587803013,1602000,6000,0.00106328567456495,9.14451217005758e-05,1.08153696983326e-05,1.09279249487144e-05
"244",1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,6562539.84892571,96887.4764738286,1530000,72000,0.000975729172793192,0.000132652315456333,4.9192072604651e-06,1.18990026380124e-05
"245",1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,1,6562654.50736802,97939.3042068799,1493000,6000,0.00106078020523811,0.000132212223669375,7.94954732712318e-06,1.31067391367779e-05
"246",1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,6562741.03887031,96981.6109408646,1510000,24000,0.000991954195058076,0.000132532506254106,1.52749112976096e-05,1.05917711393043e-05
"247",1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,6562971.8024496,97958.987850336,1476000,30000,0.001054050946749,0.000132205751022612,7.01821768390248e-06,1.30007451476612e-05
"248",1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,6563137.34824528,97962.3852783648,1437000,54000,0.0010459462366357,0.000137030577242248,7.5931680768668e-06,1.20401187942193e-05
"249",1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,6563480.075536,93304.66482976,1342000,72000,0.000974313505499721,8.86979424198773e-05,2.24745750097515e-05,1.23563623399232e-05
"250",1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,6563612.1029548,96968.4587803013,1602000,96000,0.000967727355993163,9.13568983916047e-05,7.93546413917575e-06,1.07498625477155e-05
"251",1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,6563663.1424496,96979.179850336,1462000,120000,0.000959592539223372,0.000132531134806499,7.49271539624054e-06,1.11312558891163e-05
"252",1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,6563819.97875872,96971.7081416086,1602000,24000,0.000991956070702848,0.000124707711819469,8.5151314637354e-06,1.08141705469927e-05
"253",1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,6564154.7629548,97948.2667803013,1616000,6000,0.00106202059311193,9.14433581154885e-05,9.41628262757897e-06,1.09289408386718e-05
"254",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,6564416.24238144,97947.1450507904,1580000,0,0.00108002748825334,9.14442679323004e-05,7.98971539348575e-06,1.3198732446891e-05
"255",1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,6564416.4150191,96826.5565398727,1558000,24000,0.000991934774633048,0.000138448933014804,7.26247191742211e-06,1.07765744037672e-05
"256",1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,6564465.395536,98225.95602976,1242000,78000,0.00103868631218869,0.000138637771047503,2.59777065005411e-05,1.21979210940802e-05
"257",1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,6564508.26486627,97963.6111675582,1476000,30000,0.00105397773933174,0.000137033452174788,8.54478266599465e-06,1.07122159605466e-05
"258",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,1,0,6564562.13846266,96878.8814769156,1634000,0,0.001,0.000124818305793283,5.06386206662065e-06,1.28678723603713e-05
"259",1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,6564717.11809411,97962.4878793726,1440000,24000,0.00107196386034603,0.000137030436865328,7.15238934042524e-06,1.29475377115591e-05
"260",1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,6565138.52848484,98205.8667434344,1259000,6000,0.00106186439391298,0.000138645674905708,3.20007364191347e-05,1.31210493453283e-05
"261",1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,6565153.00507296,96975.057032847,1514000,72000,0.000975751092374161,0.000130557445909108,7.88315169607597e-06,1.22603071813294e-05
"262",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,6565174.34765792,96733.6247222806,1590000,0,0.001,0.000138434932880927,3.80252580825306e-06,1.28330899354021e-05
"263",1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,6565266.1975051,97870.679349966,1508000,6000,0.00106200817556295,0.000137018270642243,5.12625156722991e-06,1.2744777929533e-05
"264",1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,6565685.43198656,96970.584853423,1566000,48000,0.000983856710682568,0.000124704522887739,7.63788695647763e-06,1.2100382210432e-05
"265",1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,6566136.730536,97982.55512976,1423000,24000,0.00107358755638135,0.000137002986853104,9.03002681757405e-06,1.30398401057163e-05
"266",1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,6566208.15539844,97959.0905640104,1479000,30000,0.00105405739100044,0.000132205717253709,7.10224068451261e-06,1.29449195900424e-05
"267",1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,6566279.48092571,97129.7804738286,1362000,24000,0.000992157988156691,0.000133319252136717,2.92019168925214e-05,1.28766441147791e-05
"268",1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,6566354.175536,98205.76402976,1256000,78000,0.00103741948994854,0.000138645715325323,2.4585405375437e-05,1.21991954431366e-05
"269",1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,6566373.71809412,97962.4878793726,1440000,54000,0.00104595268208367,0.000137030436865328,7.67709539977222e-06,1.19843574116599e-05
"270",1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,6566487.32922176,97980.3031385216,1498000,6000,0.00106327802427019,0.00013220218409745,1.08130752487606e-05,1.09263806291483e-05
"271",1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,6566576.10694698,97117.4963003535,1466000,96000,0.000967469959847933,9.110466029521e-05,2.1768108260599e-05,1.1887740930725e-05
"272",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,6566653.4,89147.936,1274000,0,0.001,0.000141756892722676,7.32876624311303e-06,1.13188971643718e-05
"273",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,6566936.8002432,97227.265331712,1254000,0,0.001,0.000139035320515795,4.18526389610751e-05,1.28754030187113e-05
"274",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,6566937.91501744,97963.5085665504,1473000,0,0.00107992635322488,0.000137033592553256,9.42944073357699e-06,1.0967370975706e-05
"275",1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,6567391.11590364,97948.3694939757,1619000,6000,0.00106202702971135,9.14433670884212e-05,9.50031231030556e-06,1.08731113431919e-05
"276",1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,6567406.97738144,97966.2401507904,1579000,30000,0.00105524628904477,9.04568846460611e-05,8.41908042291677e-06,1.29978953780634e-05
"277",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,6567599.73533028,97947.2477644648,1583000,0,0.00108003579363707,9.14442769043817e-05,8.10976490007364e-06,1.31056874823949e-05
"278",1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,6567833.44922176,96980.3031385216,1498000,96000,0.000967706871185183,0.000132534232802758,7.93379692118608e-06,1.07484142906652e-05
"279",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,6568208.16892571,97113.1292738286,1518000,0,0.001,8.5395970046341e-05,2.92479277535098e-05,1.28864034297956e-05
"280",1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,6568376.10922176,97960.1111385216,1512000,6000,0.00106201309420127,0.000132208821763473,9.41415686869879e-06,1.0927396077952e-05
"281",1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,1,0,6568532.06834451,96872.28322437,1722000,24000,0.000992137143221353,8.55784487579339e-05,6.4441117770331e-06,1.06030856894314e-05
"282",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,6568637.8224496,97958.987850336,1476000,0,0.00108001781329117,0.000132205751022612,7.98576338209437e-06,1.32000112253398e-05
"283",1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,1,1,6568971.90136086,97926.4082469276,1610000,6000,0.00106072153081584,9.04924580351369e-05,7.95357888082915e-06,1.31055852485517e-05
"284",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,6569016.04238144,97967.3370507904,1566000,0,0.00108165986992024,9.14460313500589e-05,9.98955988824018e-06,1.31980731577084e-05
"285",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,6569189.387662,96969.7680822533,1614000,0,0.001,9.13576902005254e-05,1.9151305750615e-05,1.06041269329581e-05
"286",1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1,6569292.43509072,97946.0702993952,1593000,30000,0.00105398091138509,9.04748944790376e-05,7.02100320670672e-06,1.29993364415938e-05
"287",1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,6569331.4624496,97204.832650336,1450000,48000,0.000983877929077978,8.53196525074201e-05,3.1792509908392e-05,1.21195074227274e-05
"288",1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,6569412.55405442,97943.7763863039,1441000,24000,0.001070449262903,0.000138006915164449,6.99699098355458e-06,1.29498775204316e-05
"289",1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,6569590.52848484,98205.8667434344,1259000,78000,0.00103742593540143,0.000138645674905708,2.46691988656704e-05,1.21435110048664e-05
"290",1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,6569722.78722658,97944.8996744895,1477000,30000,0.00105280359699954,0.000138009919851144,8.43668098787404e-06,1.07141821959325e-05
"291",1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,6569818.22929504,96962.8648713664,1618000,96000,0.000967737032394088,8.55026193937181e-05,6.91604071493697e-06,1.21015776686682e-05
"292",1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,6570016.755536,97983.65202976,1410000,78000,0.0010393119537214,0.000137991447786304,8.03596342065472e-06,1.18794081717982e-05
"293",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,6570121.42486627,97963.6111675582,1476000,0,0.00107993464821858,0.000137033452174788,9.54933701944553e-06,1.08744459339875e-05
"294",1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,6570434.55944694,96825.4332516871,1522000,48000,0.000984141569019928,0.000138445898716752,6.76541401763327e-06,1.20865326700207e-05
"295",1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,6570480.7198654,97851.9678568974,1509000,6000,0.00106083445372583,0.000137995662784901,5.01739352305951e-06,1.27471347037692e-05
"296",1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,6570558.930536,98224.85912976,1255000,6000,0.00106305124054002,0.000137651755696736,3.33065531420544e-05,1.31753396350711e-05
"297",1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,6570731.48092571,97129.7804738286,1362000,96000,0.00096744877962876,0.000133319252136717,2.1789154334142e-05,1.18882757736618e-05
"298",1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,6570761.57894359,96964.1726737094,1630000,24000,0.000991952748081402,8.55015268725062e-05,1.38217022137035e-05,1.28456961667199e-05
"299",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,6570821.32507296,97200.709832847,1502000,0,0.001,8.33485430572524e-05,3.21830704930556e-05,1.32459795238507e-05
"300",1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,6571388.8002432,97227.265331712,1254000,72000,0.000975315566144827,0.000139035320515795,3.44473088045232e-05,1.18880256645043e-05
"301",1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,6571489.35494698,96891.8435003535,1478000,120000,0.000959556116754681,0.000138372170857871,4.53109440263162e-06,1.07663073894406e-05
"302",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,6571541.03730816,97983.6784179456,1459000,0,0.00108155669320674,0.00013700600185971,1.1426462071688e-05,1.09671718432674e-05
"303",1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,6571588.24045442,97943.7763863039,1441000,54000,0.00104477699315291,0.000138006915164449,7.56882671610814e-06,1.19865667035775e-05
"304",1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,6571612.4621706,97960.213852196,1515000,6000,0.0010620195300303,0.000132208787991738,9.49817639363499e-06,1.08715733344297e-05
"305",1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,6571628.5574496,97978.082950336,1475000,30000,0.00105524874025785,0.00013121054301486,8.41617275617035e-06,1.29993807616205e-05
"306",1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,6571674.54701536,96986.0846198976,1458000,72000,0.000975786907208948,0.000138386365076434,1.48967367581011e-05,9.46021159562311e-06
"307",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,6571821.31539844,97959.0905640104,1479000,0,0.00108002611768096,0.000132205717253709,8.10579837939773e-06,1.31069775082074e-05
"308",1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,1,0,6571840.518832,96954.2698744534,1722000,24000,0.000991954623915736,7.76705213735792e-05,7.06055813166722e-06,1.30683657886795e-05
"309",1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,6571905.535536,97963.46002976,1424000,78000,0.00103804212706366,0.000137999278494953,6.63652045094987e-06,1.18806200217039e-05
"310",1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6572132.955536,93321.31602976,1186000,48000,0.000983207017725165,0.0001385763955456,2.98077924516863e-05,1.22094938766359e-05
"311",1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,6572436.95509238,96809.1182727175,1678000,24000,0.000991933321840614,9.13436921562497e-05,5.80549201596282e-06,1.30341427206786e-05
"312",1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,6572444.38824528,98204.6892783648,1269000,6000,0.00106179079823927,0.000137679411259036,3.19172692526689e-05,1.31768133481413e-05
"313",1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,1,0,6572528.80493955,97946.172900403,1596000,30000,0.00105398734949016,9.04748028469497e-05,7.10494510881578e-06,1.29435647660086e-05
"314",1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,6572660.16892571,97113.1292738286,1518000,72000,0.00097532084716123,8.5395970046341e-05,2.1844181901879e-05,1.18992373162448e-05
"315",1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,6572753.71184512,96976.1803210326,1550000,72000,0.000975804860546147,0.000130560566898578,8.1299046999881e-06,9.68398348526795e-06
"316",1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,6572811.5179548,97967.3618803013,1615000,6000,0.00106321696431478,9.04559863121553e-05,1.08139232714997e-05,1.09279801246503e-05
"317",1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,1,6573193.48142902,97938.2510464732,1506000,6000,0.00106071418830247,0.000131262686788809,7.94963040233106e-06,1.31068755612209e-05
"318",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,6573237.6224496,97979.179850336,1462000,0,0.00108164999964503,0.000132199113913324,9.98536696894882e-06,1.31993517523093e-05
"319",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,6573410.95887031,96981.6109408646,1510000,0,0.001,0.000132532506254106,1.91368976697333e-05,1.0603035266223e-05
"320",1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,6573511.64448394,96883.2485034404,1582000,48000,0.000983842158156848,0.000130539021750891,4.67613408899678e-06,1.17362749627334e-05
"321",1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,1,6573514.01515888,97957.9130989408,1489000,30000,0.00105398351608301,0.000131236941980682,7.0182639643427e-06,1.30008219567762e-05
"322",1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,6573783.4624496,97204.832650336,1450000,120000,0.000959222058637655,8.53196525074201e-05,2.4395748776295e-05,1.11332726051144e-05
"323",1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,6574313.54171914,97892.9667885391,1514000,6000,0.00106333447849622,0.000137983192071575,7.8847042011326e-06,1.05649815712354e-05
"324",1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,6574385.5429548,93063.8187803013,1546000,48000,0.000983160553408499,8.88964341288522e-05,6.12034269608691e-06,9.84104835239765e-06
"325",1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,6574507.86929504,97962.8648713664,1618000,6000,0.00106328928832513,8.56506079261616e-05,9.37388680304684e-06,1.31573873565299e-05
"326",1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,6574696.97566408,97947.1920289061,1629000,6000,0.00106195324251418,9.0473995753886e-05,9.41635522648495e-06,1.0928994922775e-05
"327",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,6574816.86082658,97944.8996744895,1477000,0,0.00107842159089323,0.000138009919851144,9.39439836009021e-06,1.0876389670468e-05
"328",1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,6574903.155536,97983.65202976,1410000,50000,0.00106327586155002,0.000136991280942449,8.00455815055704e-06,1.31216417678645e-05
"329",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1,6574958.45509072,97946.0702993952,1593000,0,0.00107994058327102,9.04748944790376e-05,7.98975917219145e-06,1.31987675462283e-05
"330",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,6574992.47198656,97212.888853423,1398000,0,0.001,0.000125390699341016,3.22096154028796e-05,1.32472857204887e-05
