Tot_RBC,Tot_PLT,Tot_FFP,cost_times_RBC,cost_times_PLT,cost_times_FFP,QALY_times_RBC,QALY_times_PLT,QALY_times_FFP,fever_times_RBC,fever_times_PLT,fever_times_FFP,mening_times_RBC,mening_times_PLT,mening_times_FFP,enceph_times_RBC,enceph_times_PLT,enceph_times_FFP,AFP_times_RBC,AFP_times_PLT,AFP_times_FFP,n_recip
4445787.736,411439.8443,2301898.798,15710498169,1697196975,8470219798,104365.1409,5971.242805,37158.29716,1430763.549,153363.0152,765535.6407,20440.30848,1436.40124,9009.187058,79162.30417,5264.896974,33392.85432,21285.22634,2417.437943,11678.01566,2000000
4450701.095,414500.6788,2303102.611,11064858598,1197721290,5938479723,120273.2703,7822.827291,45802.7458,1317610.367,138348.2485,688881.5204,23491.74139,1989.460681,11199.3515,57100.83254,5359.321757,30211.84281,77541.14102,9140.400717,44145.01658,2000000
4445522.039,413384.3408,2300674.954,13149338067,1400756290,7007680399,76591.88386,4894.240216,28238.65873,1258996.285,130261.2359,657661.6624,12679.08186,1224.660818,7182.414963,40767.79773,3487.58548,20550.67511,18376.04375,2819.662991,12890.41351,2000000
4451738.95,412296.6164,2300349.168,40364601065,4086195273,20762752827,148242.9883,8506.475354,50185.60359,1356830.579,150029.943,733691.1893,24334.61542,2184.441726,11416.81463,88622.35935,6290.080329,38281.68722,100608.1753,8984.66114,48154.18658,2000000
4441280.281,412532.8827,2294753.172,19470552722,2148255541,10703156302,110987.5253,5688.20633,36527.22061,1439056.988,152146.5297,765509.8885,20385.12516,1431.904821,9034.939271,66830.26405,3948.263965,26864.05506,8310.198407,1106.936413,5214.618843,2000000
4446294.605,414078.0155,2294776.062,9562109444,1036227313,5093804256,106287.483,5968.595526,36511.80183,1219106.515,134262.2306,656333.5839,18800.75089,1622.798213,8725.91271,64716.12995,4115.44897,26196.54133,35580.1574,3620.842965,17492.29318,2000000
4446057.113,411901.7491,2302094.187,12390023815,1080949879,6105459655,115008.5143,6052.877117,39851.62729,1190680.568,128443.0479,640853.2335,19231.99827,1427.408403,8773.329484,66823.7238,4410.577511,28504.43018,66437.4406,4945.65128,30619.3818,2000000
4445212.195,411310.6745,2296873.437,10913046791,1122781760,5638162940,159855.2162,9103.810092,54894.43528,1431704.526,155739.1679,770520.1247,25109.63442,2033.198567,11779.79821,97894.79126,6633.85194,40438.33291,108195.2679,10393.26634,54212.90575,2000000
4447929.666,412760.565,2302644.386,29042398421,2890213622,15128824651,97298.6148,5257.264703,33064.42099,1237738.446,126424.5649,654120.1199,21680.09361,1712.726578,9865.141581,60268.3548,3746.33391,23876.38953,40189.80361,4612.098801,23162.27656,2000000
4441185.448,413582.1832,2301430.353,20691462889,2214046648,10894886479,123376.9874,7775.667614,45190.23433,1472596.998,163539.2272,789832.241,25780.0095,2273.961325,12705.24284,72145.43915,4764.977021,29007.62025,53989.31113,6106.544712,30793.10705,2000000
4448649.093,412865.2089,2298053.543,18639722119,1889971087,9860325561,119044.4669,7419.875511,45361.84415,1351009.352,141473.2591,712363.4514,18248.91774,1412.692853,8191.247706,42223.00218,3375.58379,20979.4699,69462.71254,6211.188627,37398.75419,2000000
4447405.629,413434.6189,2297296.509,27080121203,3100820784,14629522612,126794.0973,8384.667548,46936.17675,1233228.947,139563.5077,661092.4295,22504.57321,2114.134095,11078.35697,74983.49658,5551.441444,32454.3292,61525.30808,7549.894962,35660.68416,2000000
4449523.442,412057.4887,2303576.779,16441406007,1667705954,8526095183,127908.9496,7386.378319,44580.03972,1504389.944,158852.3243,803428.1834,24608.48817,2064.26473,11722.16231,66319.7162,4210.691283,25959.45746,54222.30735,5701.458307,26594.26996,2000000
4443883.299,413107.1979,2299396.745,13910849607,1481361875,7544137265,105678.7187,5958.553973,36737.24502,1340035.231,140361.0088,712181.9596,18587.78417,1343.202753,8126.66279,62337.52471,3763.093287,25595.65635,23257.51888,2774.290044,13967.51006,2000000
4447026.704,412350.5734,2300495.098,12348927615,1374851958,6563198622,119207.378,7396.835553,40692.85017,1418282.718,158548.6117,763457.8867,22392.57152,1898.714786,10364.244,77199.00447,5242.823648,32303.90358,30204.48503,4810.349968,17980.35894,2000000
4435826.535,410594.1089,2293242.375,69241663663,8323262097,39110289309,129287.8341,8211.685446,47608.05928,1494109.497,169800.6939,804447.2353,22532.36925,1906.890092,10430.05522,81284.61357,6188.297771,37301.87681,41999.81633,5122.237887,23991.66134,2000000
4442472.241,412572.1242,2299565.157,15098076910,1735937388,8418206118,101388.1458,6309.750881,36959.81894,1398699.59,149816.9763,739272.8794,24393.88639,2222.048133,11851.33214,56831.04745,4938.70227,28947.94052,41694.05989,5279.203759,24866.82783,2000000
4446340.796,414015.4744,2296649.434,5090813818,584483044.5,2793708999,93428.38364,5834.185479,33488.37872,1173046.433,127947.6244,624870.9193,21997.70424,1751.150515,10248.56343,38150.88233,2958.643191,16678.85025,25460.76381,3521.921764,15968.82494,2000000
4449818.98,411656.0812,2294682.455,11548074609,1164364131,5762785136,108782.918,6018.005214,35511.59751,1270895.034,139250.8022,682614.7397,16964.16842,1321.538192,7729.751691,38996.20895,1926.919591,13134.03763,43918.15185,3850.160295,19482.16263,2000000
4440452.123,413792.2886,2289578.203,17756783350,1736843127,8948914597,125264.785,6722.158542,41677.78226,1481893.138,158666.3361,793038.5959,20218.34892,1639.966356,9074.180739,48505.31596,2459.540768,16124.15575,50067.20815,4174.719937,23267.73801,2000000
4441828.027,411913.6033,2296251.296,24081447032,2411556695,12755885513,123731.6741,6993.173079,43854.67789,1237751.935,124516.4485,652865.2104,23226.86148,1915.065398,11135.58411,81978.69704,5221.159087,35350.84007,78129.76304,8071.07071,42521.8096,2000000
4446837.037,412830.4638,2298584.12,7039738791,708956034.8,3604916166,90048.21864,4982.103091,30574.03683,1142615.492,123301.598,609725.3477,17740.41372,1373.042619,8457.353912,50840.59208,3242.735069,19928.12556,23604.56061,2154.601859,11392.69748,2000000
4438587.744,412133.9278,2292736.732,19630931812,2257626653,10713652881,108742.0315,7267.130822,39798.67422,1496851.086,168579.3033,800399.2326,16287.66186,1317.041774,7605.487042,26688.69475,1786.30433,10304.97304,38234.67921,5009.0099,23510.13583,2000000
4444661.997,411585.7735,2295169.703,17247432252,1777238356,8889244223,112797.0208,5755.115184,36697.86702,1565161.081,173934.5374,849026.7694,22152.62629,1659.178324,9915.828478,72781.88671,4486.607856,28504.02141,41655.63595,1864.787267,12711.78308,2000000
4442128.469,411642.5919,2290676.147,23889363621,2420511436,12551201246,136731.746,7707.635656,47408.89065,1275080.382,132121.9355,678254.8491,21503.507,1593.367112,9724.52632,78412.62863,4899.869567,31996.51207,44804.76377,3467.555981,19513.63756,2000000
4441938.394,411779.5283,2293026.547,16460102158,1673066050,8626938615,107342.9812,5849.698491,37810.45988,1296440.412,136517.7975,687649.9106,19252.02777,1446.211607,8911.900918,64846.52608,4016.527769,26935.18022,24075.45823,2816.392869,15281.28171,2000000
4442228.208,411629.5114,2296777.377,12575337812,1186617739,6357819750,143585.0373,7912.348421,49249.39611,1649443.988,177504.6934,881340.4833,27017.75081,2295.21712,12914.1219,87120.96443,5668.757083,36068.22316,55677.51179,6005.579685,31774.55252,2000000
4451511.268,411746.4183,2299944.082,24901203453,2767417931,13311978905,121435.5385,8133.928512,44978.76949,1170062.855,130013.1154,625465.6728,17742.45754,1541.862685,8417.294913,75353.83794,5651.997706,33489.73169,72777.79906,9207.438225,43028.2698,2000000
4448815.052,415165.74,2307943.21,10911440125,1213519705,5877590138,68724.58206,4243.895366,24517.83337,1207713.409,133927.4518,644008.0841,16896.31339,1373.042619,8025.288997,34022.76163,3274.618762,17942.34377,3911.066323,769.7050467,2506.548777,2000000
4451626.131,412884.4209,2301285.65,15931137174,1685475778,8502423503,115929.8381,7391.347649,43835.93235,1382390.673,149075.0673,732495.9596,20273.12347,1550.446756,9381.57224,70620.74461,5417.366428,33293.52435,62175.24489,6191.159128,33525.70304,2000000
4444327.218,413950.8895,2294816.939,4381981762,460842507.2,2352962881,131963.6754,7709.706819,46878.80501,1451882.408,155283.8033,774423.8333,25468.93911,2198.339746,12363.51505,72158.51964,5347.876328,30784.52298,41893.53735,4266.283363,22206.17454,2000000
4442051.622,410639.0731,2290349.543,16103784042,1626013179,8343756175,118401.659,7012.284978,42817.70887,1092387.639,114635.3651,581032.068,19081.16388,1509.978992,8782.731085,68469.00411,4534.842161,28973.69273,77176.52238,7029.536744,38051.14359,2000000
4446957.214,412817.7921,2302034.099,16112603815,1779278876,8568728938,105039.9814,6393.963639,37341.68928,1371506.479,154895.8851,737280.1486,22075.77841,1976.380192,10752.16227,81773.0881,6033.375725,35074.51473,38628.32019,5517.513925,24868.87166,2000000
4444015.739,411996.9914,2293779.901,11312733234,1280642661,6104444256,110524.6221,6804.329434,39829.71003,1254176.942,142413.8281,674343.374,21556.64649,1997.635987,10401.03288,80247.57603,5647.092523,34817.40136,54848.12701,6719.692652,30588.31564,2000000
4441290.501,411513.4221,2292814.398,16472647382,1556909908,8240127312,106751.0601,5598.43163,36146.81055,1289969.657,133707.5361,688461.7184,21247.61993,1768.318658,9930.135263,54891.04737,3444.256359,21735.68569,56869.88015,4431.015776,24816.5497,2000000
4445154.968,412935.1078,2302119.531,25300633004,2688643301,13345518668,117351.172,7742.977589,43833.9832,1325226.073,143779.5129,705642.9412,17138.30244,1388.984466,7648.407397,59851.4142,4576.53622,27422.83721,65359.52652,7158.297811,35961.53542,2000000
4446144.588,411868.2303,2292743.273,18474741435,1922759221,9624615524,107602.0224,5369.898396,34834.52568,1469213.238,162619.5053,792072.6836,18757.83053,1421.685689,8763.927882,81061.83649,5399.789521,33793.03554,19163.3257,920.1306745,6113.084957,2000000
4449754.803,412545.5544,2300663.509,10616259307,1149118468,5682938410,104893.4541,6090.686017,35111.71311,1475046.319,155604.2753,783685.2285,21183.44378,1754.420638,9650.948568,51709.21833,3593.046925,21781.87617,13981.81685,2801.677318,8623.312621,2000000
4448031.858,412596.2413,2292852.004,8773782229,917656059.6,4622832275,67204.10707,3624.615136,22604.66815,1342303.06,138385.8549,703725.832,10962.26763,726.784691,4368.474686,5530.185649,366.2537025,1836.582461,7329.979234,1275.756479,5081.361357,2000000
4445133.303,414012.2043,2295885.043,14720973423,1452286992,7326478756,114816.1045,6681.165449,39261.27297,1147548.472,126334.2278,618548.5466,19568.00334,1712.317812,9063.552842,77031.4107,5124.690478,32128.1345,52120.43621,4949.330168,24802.65168,2000000
4445013.944,412465.8452,2298092.375,14199234181,1482371860,7351046138,113366.8972,6804.572892,39156.40862,1351224.772,149185.4339,722431.3406,24961.25262,2177.083951,12068.79528,68710.17563,4825.474284,29386.54568,27512.76558,3540.316203,15701.9012,2000000
4437591.583,414298.34,2295194.638,13938223925,1423154333,7307321731,121410.1129,7255.410228,42980.54403,1247551.674,140083.8659,676088.8018,21220.23266,1841.89641,10081.37842,77581.20002,5548.171322,33222.80795,70852.51453,6450.725089,36078.85106,2000000
4451472.435,413727.2949,2300270.277,31827261373,3525788754,16988983904,111778.4511,7438.821013,40644.1223,1278218.882,141269.2853,683591.6887,20681.48,1874.188868,9941.989456,77347.79504,5321.71535,32068.86353,58231.88611,7908.790889,33705.55976,2000000
4445686.771,412839.0479,2297958.3,12079860036,1244752630,6321919218,123973.5937,7055.674263,43803.20897,1378858.532,146881.6327,734853.3091,20552.31017,1702.507445,9377.484587,77163.03312,5019.637798,32419.99292,49850.15378,4839.372304,24794.47638,2000000
4445812.671,411835.1204,2290401.048,3854883877,416015769.3,2079944398,90564.70722,5388.937553,32542.83017,1041975.842,113095.1374,555252.4672,15114.91424,1224.660818,6862.351739,60566.3447,3985.461607,25526.98378,36893.52029,4552.419068,21170.36329,2000000
4446657.998,411775.0319,2297399.109,24363806893,2576087663,12848370842,102886.4096,6417.523312,38321.86328,1395375.102,145703.5712,729785.8457,18381.76646,1747.471628,10252.24231,50274.45215,4695.078155,26790.4773,37122.02008,5393.658041,23877.61583,2000000
4446243.51,413799.6463,2302498.048,29343625948,3139020177,15458642001,140885.5048,8823.492378,51788.64386,1391058.949,153345.0295,746048.9817,24356.27998,1946.13156,10952.86603,87983.86796,6187.071475,37543.04834,87604.125,9081.94728,47065.6446,2000000
4451129.072,412980.8895,2300956.185,25990173794,2819707925,13904943916,158905.7796,9830.496474,58334.41473,1433167.497,159575.4301,773415.818,23402.63055,1692.697078,10563.72147,86133.38748,6067.303244,37708.59828,89916.91903,8225.175226,44711.97404,2000000
4441215.288,412062.3939,2296158.507,13240745952,1307348194,6870966693,114386.2582,6451.096942,40209.04533,1314311.631,139336.643,705979.7638,17573.22871,1261.858459,8026.106528,70873.36156,4246.662629,28065.00749,22890.85641,1593.775877,9565.107856,2000000
4439192.308,410923.165,2298033.513,7997152530,856986717.8,4318421001,95768.66882,5442.45332,32649.12256,1183879.122,125475.8206,637049.2637,18424.27805,1318.26807,8583.253622,42863.53739,2332.005997,16395.16714,48298.07196,4238.896088,22040.21583,2000000
4451193.657,412859.4862,2307875.764,10476311538,1067779884,5537302044,115798.875,6934.366079,41592.24568,1297389.565,132494.3207,690423.7918,23346.62971,2055.271893,11801.05401,59755.76312,3678.478872,23102.59683,80035.42684,8396.856649,42628.08858,2000000
4453932.385,414111.1255,2304377.55,16757629095,1808396803,8940111266,131393.8944,8423.205633,47084.5645,1440104.244,152921.9575,767079.1385,24851.29475,2240.033806,12163.22006,63986.48391,4326.371861,26075.95557,66027.85778,8503.135625,35305.46712,2000000
4440136.147,412496.9114,2294268.785,22432270394,2348797232,11885262855,128157.0211,8342.050853,48509.45491,1299108.014,138665.0416,690982.1652,23655.24751,2103.506198,11003.96169,91740.421,6388.183999,39638.78799,76257.20924,9480.902206,44689.08319,2000000
4450242.869,412719.6884,2300008.258,36790318966,3777317803,18016784309,122178.6088,6659.403487,41203.26485,1304787.808,134903.1746,694728.0904,21892.65156,1795.705932,10519.98358,86000.12999,5731.298173,36201.88941,43516.33556,4600.653373,19902.37335,2000000
4443705.895,411992.0862,2299083.631,12023393611,1285883022,6389879045,98201.43465,6641.030937,37127.47738,1309287.496,138305.7369,694012.3424,21194.48044,1802.654942,10084.23978,29100.40997,1816.144197,11215.29334,66500.79922,9041.070751,39944.9532,2000000
4449732.73,411491.3487,2299375.898,10269248298,1133318226,5479478484,113714.3557,7034.412134,41639.84347,1422199.916,159533.3273,763685.9778,20737.07208,1931.007244,9541.808234,64189.64026,4841.41613,28583.32188,55123.22606,6541.062219,31609.82011,2000000
4445784.875,410722.4612,2291192.008,12725923871,1289351526,6557601745,120142.4418,6793.05525,41282.24998,1226081.277,129207.0302,651250.5875,21521.90144,1834.12987,9991.450057,80385.32993,5409.191122,34325.24795,68364.76896,6399.629427,33864.1607,2000000
4444263.859,413979.5031,2295439.897,11215956534,1127348853,5689913567,96524.73637,4946.666282,31036.77926,1521532.335,161571.8398,808800.9944,21346.13237,1637.104998,9756.410013,51927.09023,2880.56902,18687.93167,2269.464907,562.8698085,1466.649871,2000000
4449426.974,412923.2536,2296304.845,38287663446,4095603479,20472225947,95457.921,6070.533627,34902.38207,1060234.979,110815.0446,560151.1105,18975.70243,1635.878703,9542.217,59886.56802,4047.185166,24731.52652,66321.35126,8188.795115,38672.87561,2000000
4449321.512,413190.1773,2297997.133,9355893837,965751499.3,4787094636,166565.1687,9866.264869,57555.80649,1453689.559,161244.4188,790141.6763,28536.72263,2504.913716,13549.75193,100447.5305,7073.683395,42113.86184,97232.18272,8983.84361,45398.29097,2000000
4438101.722,414114.3956,2293469.649,13975074166,1469325340,7323317283,120592.1749,7417.168715,42863.83375,1335783.663,148011.0512,718126.2245,22681.97734,2054.454363,11333.01775,83609.2618,6185.436414,36726.74405,81155.85251,7656.582703,39794.93633,2000000
4441330.968,411264.8928,2294572.906,14268691907,1559566968,7641642759,114958.3426,7549.134292,42939.41533,1398971.828,150466.0956,741790.0561,22665.21797,2004.176232,11315.84961,54533.37774,4258.516822,25210.19068,41044.12307,6123.304089,25376.14939,2000000
4449534.07,413158.7024,2302902.316,14632479299,1515312592,7687042132,117203.8126,6806.843938,40797.36069,1364367.393,145220.4106,732446.0903,19192.34804,1534.913675,8906.178204,65347.26357,4038.19233,26223.92861,42129.80369,3848.116468,19178.04125,2000000
4449376.287,411803.2367,2302802.169,25489145948,2548091917,13441874311,148426.61,9236.708162,57613.78888,1332139.929,133163.4695,699251.4871,26913.10689,2027.884619,12661.50495,87778.25902,5645.866227,36459.82031,79865.38048,10011.47956,50103.17949,2000000
4446561.938,412781.0032,2292496.378,9051316896,894958899.3,4676643241,131876.8222,7753.483501,47389.69836,1282402.594,137988.9438,685698.8738,20548.63128,1425.364577,9169.423053,79844.53345,5422.680377,34915.9138,75717.23028,6110.2236,35686.43637,2000000
4445060.134,414874.2903,2293064.562,20995721041,2154444758,11066660581,132715.5101,7301.740926,45009.87375,1254795.813,130351.9818,668113.7909,23073.16573,2011.534007,11035.43662,80956.78381,5466.009498,34888.52652,69943.01175,5486.038997,29458.07961,2000000
4447537.252,412778.9594,2297242.961,9415469266,1045842330,5101637156,123725.9759,7918.075187,46547.06484,1496743.581,164021.1615,796776.7545,27182.48322,2430.109667,12720.77592,52212.81717,4659.10681,26951.93959,52429.46278,5809.781109,29274.13522,2000000
4443523.585,413545.8031,2295879.32,25282880723,2734838944,13318857476,90756.13084,4976.971161,29916.08269,1363802.889,152366.8542,734612.9551,20295.1968,1652.229314,8856.717603,51759.49646,3182.646571,19243.03493,29512.85415,2516.359144,13100.92764,2000000
4453186.797,413036.0728,2307396.282,22607348810,2428167133,11727715855,120437.9196,7643.355274,41221.94835,1274760.727,145663.5122,692301.2508,22099.07804,1922.831938,11241.86309,63139.52222,4583.076465,27089.28473,59263.60971,6456.447803,30677.83524,2000000
4450714.584,413621.0159,2306627.803,15354881021,1510650363,7870435987,108509.7851,6121.511181,37775.94141,1129410.738,124913.7684,612491.8712,18235.83725,1530.826022,8880.834756,70046.42937,4799.72207,30002.55498,67227.17515,4782.962693,29439.2764,2000000
4449531.618,412812.4782,2297785.801,4481893502,439148680.8,2374046394,99535.54421,5221.224356,34473.20892,1187308.254,120833.882,626404.198,18383.81029,1405.743843,8301.614336,60425.72944,3820.729194,25383.50716,38766.07409,3515.790285,21887.74638,2000000
4442712.595,412286.3972,2294762.982,15150222186,1557646700,7913661441,97086.16496,5764.428322,34706.33471,1113329.911,117219.1705,590307.3612,17646.80646,1462.562218,7883.038676,66446.43344,4209.464987,28011.45923,46002.03731,4826.70058,25477.52318,2000000
4443764.757,413165.6514,2299173.559,13631532697,1425613993,7239488971,121919.4589,7126.506827,43336.93062,1343234.636,142778.038,717233.4811,23580.44346,2045.052761,11732.7902,56878.87299,3379.671443,22718.76622,25459.12874,2542.111357,12657.82606,2000000
4446864.833,414476.5617,2299900.753,22895563323,2277472536,11486382476,127986.2449,7290.221056,44470.35409,1250889.652,141360.4399,680779.3835,21476.93726,1899.123551,10166.4016,79967.16303,5768.08705,34819.44519,85188.32212,6787.138925,38057.27507,2000000
4448315.95,414800.7126,2301046.522,12089849263,1420551653,6913647375,101305.8999,6299.309533,36906.39052,1349272.917,143474.1653,709964.8167,22358.23523,1826.772094,11021.5386,56432.09253,4485.790325,27331.27379,52285.98616,6590.522819,31649.47034,2000000
4449475.617,411873.5443,2300726.868,7497171935,807465273.4,4068850739,95143.23486,5006.716855,31434.89637,1387857.908,145531.481,740305.0118,20419.05268,1456.021974,8868.980562,68318.16971,4231.538313,28147.16931,4294.079403,808.5377496,2594.433315,2000000
4447917.403,412562.3138,2291402.522,10766536078,941257244.1,5006660084,107280.4377,5049.415938,32766.13238,1224539.823,132465.7071,659644.174,21584.8513,1721.719414,10248.97219,53447.69712,3074.323769,19999.25073,38942.6607,1634.652407,11745.87069,2000000
4447873.257,411091.985,2293585.738,33345225576,3055237377,16439506847,123898.4088,7458.394894,43819.80142,1280763.854,142206.9928,684926.7162,19291.678,1506.300105,8621.67756,74970.00733,4854.49662,30596.08218,71468.11506,6779.372384,37729.03654,2000000
4450237.964,413982.7732,2301380.483,9601020596,1123898293,5424555021,112564.4566,6855.18017,40126.59238,1421408.546,150621.4264,753882.9685,16050.16923,1274.938949,6973.127133,39738.11796,2189.346909,13732.06125,57790.41959,7332.840591,35197.14432,2000000
4449249.161,411527.3201,2299503.024,14373192297,1619808635,8205293337,138747.9185,8806.767162,51779.18756,1642294.683,173940.6688,866902.4844,23396.49908,2025.023262,11094.29882,69943.42052,5439.848519,32218.88039,49557.06906,6083.24509,31424.24066,2000000
4442649.236,413178.3231,2295875.641,8519356535,942919582,4482101429,126454.6817,7835.574669,44811.46611,1155226.719,133144.6663,625380.6497,22252.36502,2047.096587,10142.28445,70217.29327,5081.770123,30050.38051,81204.08681,7551.938788,38808.17692,2000000
4443393.189,411989.6336,2299520.192,37181438566,3845286967,19678390670,91666.03138,5202.080059,32012.8471,1329164.118,137383.1536,703150.6992,21196.93303,1657.952028,9757.227544,60645.64517,4215.596467,27153.46088,8431.601699,1076.687782,5037.214706,2000000
4443247.26,411245.272,2297562.615,30299438636,2927480633,15136493260,151623.1575,8792.817045,53082.43869,1518181.277,165991.0014,816501.7238,25184.43847,2172.996298,12444.85935,107070.7546,7331.614295,44752.85057,82966.68275,7920.645082,42078.29926,2000000
4438574.664,411860.055,2295615.666,15537977999,1820841164,8538968474,111101.749,6652.605722,38593.19965,1419239.229,150397.0143,756127.9075,22231.51799,1770.362484,9900.704162,74984.72288,5143.084917,31240.70505,31010.16142,4935.840913,19305.57602,2000000
4443739.005,413447.6994,2295457.065,47548244304,5310407274,25259617287,138131.7946,7949.576148,47192.66031,1402138.124,162639.126,763671.2622,19092.20054,1590.91452,8608.188305,79915.65861,5374.854838,33924.2492,89002.91984,7104.340792,38304.16931,2000000
4458647.084,413607.5267,2302075.384,11235163014,1187788476,5995747243,126399.5055,7159.878933,43653.92753,1477098.321,155551.5446,786462.7887,23516.67607,1975.971426,11628.96382,74840.8375,4932.162025,31718.14291,52472.38313,5603.354636,26894.30369,2000000
4449963.683,413296.865,2300728.094,8457194528,834498737.1,4224413082,99369.61843,5130.485487,31828.81169,1311122.853,137014.8561,701390.5559,20230.20312,1806.742595,9316.169793,46721.05546,2607.105039,16796.16589,42568.40885,3827.269438,18669.53723,2000000
4443270.56,410982.0272,2289278.169,34557572632,3356462484,17181134230,116229.1868,6091.77285,37895.4342,1224883.595,132746.5289,657867.6801,20371.63591,1635.878703,9740.059402,77615.12754,5174.151079,32005.91368,30782.07039,1626.885866,10605.82429,2000000
4450591.546,413923.5022,2296267.238,47382726971,5398668728,25423845804,94702.61982,6091.649761,33075.81201,1310815.052,143173.7228,700401.3439,20510.20734,1711.091516,9133.860472,60655.04677,4670.961003,27213.14062,34926.95046,5089.945428,19807.94857,2000000
4450445.208,413430.5313,2306246.425,7400721470,786630503.7,3951932900,98808.13745,5235.868917,32821.39064,1498214.727,160076.9852,803880.6866,20635.28952,1454.795678,9205.803164,50872.88454,2852.364215,19146.15756,8791.315157,750.4930779,3498.213377,2000000
4448651.546,412794.9013,2300930.433,12953461138,1301204624,6741459235,102913.9106,5572.873951,35098.90042,1084385.241,116168.6437,587332.3674,16276.21644,1294.559683,7226.97038,61181.1277,3845.663877,24400.8354,47321.94044,3505.979918,20460.33798,2000000
4445336.051,413452.6046,2296434.014,7552233592,736448723.8,3818743916,97459.08091,5751.510004,34538.00469,1202168.508,128595.5174,639147.0472,16320.36309,1222.208226,7009.91601,55719.20585,3916.789038,23934.4342,50843.04467,5236.692169,27134.24891,2000000
4440831.048,410726.5489,2296009.716,10045549122,1045110566,5270968587,83269.12444,3996.619612,26338.52859,1180287.71,127524.961,633170.4898,11071.81673,1019.460641,5002.469656,33341.75865,1782.625443,11518.18843,18065.38212,1545.950338,8531.34043,2000000
4444709.005,412285.9885,2298524.031,8967007465,919541408.3,4734137319,106681.0782,5899.64427,37419.5872,1005318.997,106035.3521,535935.037,18352.74413,1460.927157,8660.510263,63873.66468,4332.094575,26736.52028,57054.2333,5636.87339,29126.57095,2000000
4448946.674,411982.6846,2295911.612,18431345582,1970295958,9899874488,150210.4694,9394.657717,56324.06483,1434872.866,160497.1959,770457.5836,24414.73342,2299.304773,12057.34985,95016.26606,6554.551473,39558.26123,88832.05594,9066.414199,49192.04166,2000000
4449373.834,412429.0563,2298499.097,14619297003,1474592539,7625730988,123277.174,7727.149201,45774.46729,1189851.183,125958.9812,634193.6294,20439.08218,1854.159369,9782.979757,70779.75431,4741.677399,29787.13567,67042.00447,6695.575499,35468.15571,2000000
4448046.165,413140.7167,2301999.763,24122817502,2396018856,12620448722,151331.6434,8821.440385,54229.68877,1465587.899,158981.0854,782915.1147,22986.09872,1615.031673,10544.10073,90173.21487,6208.736035,38800.81914,68074.13684,5987.185247,34556.6091,2000000
4446913.067,411619.2923,2303927.091,17019152854,1672528083,8515832993,149247.6072,9276.992153,53808.02668,1360925.181,152612.9309,739316.2085,21315.47497,1714.361639,9660.350169,79535.50689,5258.765494,32816.08649,116080.3504,10432.50781,55133.44519,2000000
4451776.148,414924.9772,2299868.869,17683204402,1820427893,9312991177,108047.7421,6608.353593,38762.08739,1306497.673,135533.0819,690759.3882,23865.35287,2171.770002,11787.56475,75811.2463,5011.871257,32249.12903,43982.328,5874.774791,28217.06818,2000000
4442242.515,412787.9522,2295397.386,13048759864,1334611874,6855389415,110554.7481,6147.021549,38842.61893,1258690.12,134304.3334,674687.9631,21086.97517,1885.634297,9643.182027,49204.30461,2838.466195,18349.88277,50725.32027,4104.821072,23465.58041,2000000
4446617.121,412273.3167,2300009.076,7665533858,786535561.4,4013168507,107257.0269,5832.363874,36294.57312,1500399.986,162972.2697,800815.3556,24664.08025,2095.330892,11632.64271,68973.01171,4540.156109,29306.42768,18304.10106,2636.127375,11552.11595,2000000
4439198.031,411191.315,2294529.577,20567800921,2363500210,11159282528,139995.2683,8292.336539,47769.75286,1480358.224,170862.2574,802090.7034,25763.25012,2323.01316,11787.56475,72678.87786,4738.407276,28085.03699,51815.08854,5688.786583,28004.91899,2000000
4440529.788,411486.8523,2292503.736,23942118502,2540941041,12662358625,126484.0212,7921.847457,46276.77778,1435481.926,157476.0116,771106.2941,19859.04423,1516.928002,9015.727302,77302.83086,5293.91931,32289.18802,62789.61913,6299.48193,33162.31069,2000000
4440748.069,410575.7145,2298594.339,13100751644,1430778714,6957433374,123864.3829,7447.669386,44568.45734,1241617.628,137820.9412,670105.2954,18440.2199,1559.030828,8537.47191,68238.86925,4572.857333,28269.39013,56449.26067,6095.916815,29048.08802,2000000
4444227.888,411970.0129,2295619.345,35032749908,3714328464,18473194280,126683.5507,7306.754157,43609.48293,1417445.567,156681.7806,762411.8564,20939.81966,1592.549582,9247.905989,73957.08693,4703.253461,30275.20143,34557.8354,2669.646129,15303.35504,2000000
4447065.128,413188.1335,2292324.697,13382615421,1414489264,7044219425,103425.4031,6573.031711,37183.57083,1247601.952,134666.4995,662104.5323,22547.90233,1825.545799,10251.01602,74559.60697,5388.344092,32755.18046,44947.42285,5589.047851,25981.53079,2000000
4441671.47,412532.0652,2291434.815,37681124577,4432462088,21739243843,110187.4447,7295.782076,41427.39986,1116235.415,120977.7674,588228.3809,20191.37041,1679.207824,9683.241026,59979.7665,4582.6677,27418.74956,64691.19527,7732.613048,37994.73398,2000000
4448343.746,414725.091,2302408.937,10639497479,1199742988,5760775146,79594.28903,4669.139998,28146.87127,1145084.843,128448.3618,617600.2111,14796.07731,1204.222553,6621.180216,38515.50097,2137.842482,13883.30441,5236.283403,888.655747,3743.881319,2000000
